Team,Abbreviation,Matches,Players,Age,Experience,RatingPoints,Supercoach,DreamTeamPoints,CoachesVotes,ForwardHalf,Kicks,Handballs,Disposals,DisposalEfficiency,KickingEfficiency,HandballEfficiency,KickPercentage,DisposalsPerOppositionTackle,Inside50s,Rebound50s,Rebound50sPerOppositionInside50s,MetresGained,MetresGainedPerDisposal,Clangers,DisposalsPerClanger,Turnovers,DisposalsPerTurnover,ThreatRating,RetentionRating,ContestedPossessions,UncontestedPossessions,TotalPossessions,ContestedPossessionRate,Intercepts,GroundBallGets,GroundBallGetsForward50,HardBallGets,LooseBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,GathersFromHitout,CrumbingPossessions,HandballReceives,CentreClearances,StoppageClearances,TotalClearances,FirstPossessions,FirstPossessionToClearance,Marks,ContestedMarks,MarksInside50,MarksInside50PerInside50,InterceptMarks,MarksOnLead,GoalScorers_Total,GoalScorers,Goals,Behinds,RushedBehinds,ShotsAtGoal,GoalAssists,GoalAccuracy,GoalsPerInside50,ScoringShotsPerInside50,ShotsPerInside50,ScoreLaunches,ContestOffensiveOneOnOnes,ContestOffensiveWinPercentage,xScore,xScoreRating,xScorePerShot,xScoreRatingPerShot,xScorePerShot_Set,xScoreRatingPerShot_Set,xScorePerShot_General,xScoreRatingPerShot_General,PointsFromKickIn,PointsFromStoppage,PointsFromTurnover,PointsFromDefensiveHalf,PointsFromForwardHalf,PointsFromCentreBounce,ChainToScore,D50ToF50,D50ToScore,DefHalfToF50,DefHalfToScore,ContestDefensiveOneOnOnes,ContestDefensiveLossPercentage,Tackles,TacklesInside50,PressureActs,PressureActsDefensiveHalf,Spoils,RuckContests,Hitouts,HitoutsWinPercentage,HitoutsToAdvantage,HitoutsToAdvantagePercentage,RuckHardBallGets,FreesFor,FreesAgainst,FreesDiff,KickIns,KickInsPlayOnPercentage,Bounces,OnePercenters,InterchangeCount,RatingPoints_Opposition,Supercoach_Opposition,DreamTeamPoints_Opposition,CoachesVotes_Opposition,Kicks_Opposition,Handballs_Opposition,Disposals_Opposition,DisposalEfficiency_Opposition,KickingEfficiency_Opposition,HandballEfficiency_Opposition,OppositionDisposalsPerTackle,Inside50s_Opposition,Rebound50s_Opposition,OppositionRebound50sPerInside50s,MetresGained_Opposition,MetresGainedPerDisposal_Opposition,Clangers_Opposition,DisposalsPerClanger_Opposition,Turnovers_Opposition,DisposalsPerTurnover_Opposition,ThreatRating_Opposition,RetentionRating_Opposition,ContestedPossessions_Opposition,UncontestedPossessions_Opposition,TotalPossessions_Opposition,ContestedPossessionRate_Opposition,Intercepts_Opposition,GroundBallGets_Opposition,GroundBallGetsForward50_Opposition,HardBallGets_Opposition,LooseBallGets_Opposition,PostClearanceContestedPossessions_Opposition,PostClearanceGroundBallGets_Opposition,GathersFromHitout_Opposition,CrumbingPossessions_Opposition,HandballReceives_Opposition,CentreClearances_Opposition,StoppageClearances_Opposition,TotalClearances_Opposition,FirstPossessions_Opposition,FirstPossessionToClearance_Opposition,Marks_Opposition,ContestedMarks_Opposition,MarksInside50_Opposition,MarksInside50PerInside50_Opposition,InterceptMarks_Opposition,MarksOnLead_Opposition,Goals_Opposition,Behinds_Opposition,RushedBehinds_Opposition,ShotsAtGoal_Opposition,GoalAssists_Opposition,GoalAccuracy_Opposition,GoalsPerInside50_Opposition,ScoringShotsPerInside50_Opposition,ShotsPerInside50_Opposition,ScoreLaunches_Opposition,xScore_Opposition,xScoreRating_Opposition,xScorePerShot_Opposition,xScoreRatingPerShot_Opposition,xScorePerShot_Set_Opposition,xScoreRatingPerShot_Set_Opposition,xScorePerShot_General_Opposition,xScoreRatingPerShot_General_Opposition,PointsFromKickIn_Opposition,PointsFromStoppage_Opposition,PointsFromTurnover_Opposition,PointsFromDefensiveHalf_Opposition,PointsFromForwardHalf_Opposition,PointsFromCentreBounce_Opposition,ChainToScore_Opposition,D50ToF50_Opposition,D50ToScore_Opposition,DefHalfToF50_Opposition,DefHalfToScore_Opposition,Tackles_Opposition,TacklesInside50_Opposition,PressureActs_Opposition,PressureActsDefensiveHalf_Opposition,Spoils_Opposition,Hitouts_Opposition,HitoutsWinPercentage_Opposition,HitoutsToAdvantage_Opposition,HitoutsToAdvantagePercentage_Opposition,RuckHardBallGets_Opposition,KickIns_Opposition,KickInsPlayOnPercentage_Opposition,Bounces_Opposition,OnePercenters_Opposition,InterchangeCount_Opposition,RatingPoints_Diff,Supercoach_Diff,DreamTeamPoints_Diff,CoachesVotes_Diff,Kicks_Diff,Handballs_Diff,Disposals_Diff,Inside50s_Diff,MetresGained_Diff,Clangers_Diff,Turnovers_Diff,ThreatRating_Diff,RetentionRating_Diff,ContestedPossessions_Diff,UncontestedPossessions_Diff,TotalPossessions_Diff,Intercepts_Diff,GroundBallGets_Diff,GroundBallGetsForward50_Diff,HardBallGets_Diff,LooseBallGets_Diff,PostClearanceContestedPossessions_Diff,PostClearanceGroundBallGets_Diff,GathersFromHitout_Diff,CrumbingPossessions_Diff,HandballReceives_Diff,CentreClearances_Diff,StoppageClearances_Diff,TotalClearances_Diff,FirstPossessions_Diff,Marks_Diff,ContestedMarks_Diff,MarksInside50_Diff,InterceptMarks_Diff,MarksOnLead_Diff,Goals_Diff,Behinds_Diff,ShotsAtGoal_Diff,GoalAssists_Diff,ScoreLaunches_Diff,xScore_Diff,xScoreRating_Diff,xScorePerShot_Diff,PointsFromKickIn_Diff,PointsFromStoppage_Diff,PointsFromTurnover_Diff,PointsFromDefensiveHalf_Diff,PointsFromForwardHalf_Diff,PointsFromCentreBounce_Diff,Tackles_Diff,TacklesInside50_Diff,PressureActs_Diff,PressureActsDefensiveHalf_Diff,Spoils_Diff,Hitouts_Diff,HitoutsToAdvantage_Diff,RuckHardBallGets_Diff,Bounces_Diff,OnePercenters_Diff,InterchangeCount_Diff,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,xChainScore,xChainScoreFromStoppage,xChainScoreFromTurnover,Equity_PreClearance_Opposition,Equity_PostClearance_Opposition,Equity_Possession_Opposition,Equity_BallUse_Opposition,xChainScore_Opposition,xChainScoreFromStoppage_Opposition,xChainScoreFromTurnover_Opposition,Equity_PreClearance_Diff,Equity_PostClearance_Diff,Equity_Possession_Diff,Equity_BallUse_Diff,xChainScore_Diff,xChainScoreFromStoppage_Diff,xChainScoreFromTurnover_Diff
Sydney,Syd,23.0,35.0,26.316,118.934,193.417,1653.261,1511.087,14.696,50.611,211.957,142.435,354.391,71.709,65.272,81.288,59.809,5.989,52.261,38.522,74.642,5773.217,16.291,59.13,5.993,63.783,5.556,0.252,1.267,129.609,215.043,344.652,37.606,61.696,86.696,15.261,22.913,63.783,78.348,57.478,10.739,22.391,112.783,11.696,26.739,38.435,42.13,76.367,89.696,7.348,11.565,22.13,13.783,7.739,28.0,7.696,11.478,11.348,1.522,25.565,8.348,44.898,21.963,43.677,48.918,22.565,10.478,26.556,80.431,-1.735,3.151,-0.068,3.554,0.065,2.669,-0.227,3.87,32.435,43.913,33.348,37.087,9.783,20.762,25.592,10.384,34.125,13.714,9.739,30.804,60.087,9.957,258.348,121.087,30.87,95.565,43.435,45.45,12.087,27.828,4.174,19.435,20.217,-0.783,10.304,95.359,10.087,40.174,71.043,194.935,1647.261,1477.13,15.304,205.13,143.391,348.522,72.243,65.43,81.989,5.8,51.609,40.217,76.955,5763.739,16.538,55.261,6.307,61.522,5.665,0.532,0.167,127.435,212.261,339.696,37.514,63.957,86.217,15.0,21.174,65.043,78.87,55.0,7.261,20.739,114.261,11.565,23.913,35.478,39.043,73.497,88.261,9.304,10.957,21.23,16.304,8.261,12.0,10.696,2.348,25.043,7.565,47.917,23.252,43.976,48.526,22.522,79.026,1.322,3.156,0.053,3.389,-0.022,2.887,0.139,4.478,30.261,47.957,29.696,40.652,12.348,20.778,21.19,8.919,30.825,12.401,59.174,10.174,267.261,128.739,28.565,31.087,32.5,8.043,25.874,2.391,11.13,90.625,7.565,39.913,69.783,-1.517,6.0,33.957,-0.609,6.826,-0.957,5.87,0.652,9.478,3.87,2.261,-0.28,1.1,2.174,2.783,4.957,-2.261,0.478,0.261,1.739,-1.261,-0.522,2.478,3.478,1.652,-1.478,0.13,2.826,2.957,3.087,1.435,-1.957,0.609,-2.522,-0.522,-0.522,0.652,0.522,0.783,0.043,1.405,-3.057,-0.004,-0.609,2.174,-4.043,3.652,-3.565,-2.565,0.913,-0.217,-8.913,-7.652,2.304,12.348,4.043,1.783,2.522,0.261,1.261,33.095,109.43,105.728,38.811,78.614,33.945,41.049,28.877,108.394,101.837,39.133,75.094,28.915,42.316,4.217,1.036,3.891,-0.321,3.52,5.03,-1.267
Hawthorn,Haw,26.0,35.0,25.906,109.416,211.885,1716.808,1548.885,17.538,51.059,211.615,155.192,366.808,72.245,64.813,82.379,57.691,5.456,52.885,39.962,77.711,6130.731,16.714,57.346,6.396,65.462,5.603,3.272,0.428,134.538,223.154,357.692,37.613,68.115,89.423,14.423,20.5,68.923,83.808,58.462,10.538,22.385,125.115,11.308,25.885,37.192,41.615,73.567,85.192,9.885,13.808,26.109,16.538,7.077,26.0,7.885,13.192,10.769,2.0,26.308,9.5,50.146,24.945,45.309,49.745,23.769,10.885,28.975,85.489,2.396,3.254,0.091,3.422,0.027,2.985,0.195,4.5,36.077,49.346,35.231,41.615,13.077,20.794,23.048,10.066,30.589,13.141,11.346,22.712,62.885,11.692,278.654,136.615,30.308,102.462,43.769,42.718,11.423,26.098,2.654,20.0,18.423,1.577,10.692,98.561,8.192,43.192,70.154,195.638,1583.577,1469.231,12.462,204.423,140.346,344.769,70.549,62.916,81.666,5.483,51.423,38.962,73.673,5853.769,16.979,61.846,5.575,68.0,5.07,-2.203,-1.158,131.923,202.654,334.577,39.43,65.538,89.615,15.538,20.577,69.038,78.769,56.692,9.846,20.923,111.0,11.962,27.885,39.846,44.0,75.524,78.077,7.923,9.0,17.502,14.077,6.769,10.769,10.808,1.962,24.0,7.846,44.872,20.942,41.96,46.672,21.308,75.784,-2.322,3.158,-0.097,3.519,-0.186,2.828,-0.015,3.385,33.077,38.962,29.346,37.0,9.077,18.739,20.714,8.829,29.275,11.782,67.231,12.462,294.885,136.308,31.0,40.231,39.205,10.846,26.96,3.769,10.538,93.431,7.231,43.115,69.692,16.246,133.231,79.654,5.077,7.192,14.846,22.038,1.462,276.962,-4.5,-2.538,5.475,1.587,2.615,20.5,23.115,2.577,-0.192,-1.115,-0.077,-0.115,5.038,1.769,0.692,1.462,14.115,-0.654,-2.0,-2.654,-2.385,7.115,1.962,4.808,2.462,0.308,2.423,-0.038,2.308,1.654,2.462,9.705,4.718,0.097,1.115,3.0,10.385,5.885,4.615,4.0,-4.346,-0.769,-16.231,0.308,-0.692,3.538,0.577,-1.115,0.962,0.077,0.462,32.977,130.875,117.65,50.249,86.754,33.266,50.078,38.718,108.954,108.312,41.313,86.949,36.341,47.093,-5.742,21.921,9.337,8.936,-0.195,-3.076,2.985
GWS Giants,GWS,24.0,36.0,25.509,101.475,214.683,1712.5,1532.542,17.167,47.708,209.917,152.917,362.833,73.53,68.241,80.79,57.855,6.851,51.625,43.542,78.102,6146.875,16.941,59.333,6.115,63.833,5.684,2.175,0.852,130.583,221.417,352.0,37.098,64.0,88.083,16.125,21.083,67.0,81.75,58.333,9.625,22.0,120.333,11.792,25.042,36.833,39.792,75.812,91.417,10.083,11.5,22.276,14.667,8.625,28.0,7.583,13.542,10.5,2.083,26.375,9.5,51.343,26.231,46.57,51.09,23.708,10.667,28.516,85.359,4.308,3.236,0.163,3.519,0.096,2.928,0.237,5.917,36.542,49.292,39.042,39.958,12.75,21.369,24.59,11.39,32.272,13.959,13.625,25.076,60.083,10.583,261.542,130.833,32.833,94.833,35.833,37.786,10.375,28.953,2.625,17.75,20.292,-2.542,12.042,93.426,10.083,43.958,69.208,202.808,1587.875,1422.292,12.833,200.833,142.667,343.5,71.567,63.983,82.243,5.717,55.75,37.292,72.236,5979.542,17.408,53.083,6.471,63.958,5.371,-0.373,-0.304,133.042,202.833,335.875,39.61,64.042,88.417,16.417,20.917,67.458,81.333,57.083,9.708,20.167,114.083,13.25,25.667,38.917,43.042,75.702,79.417,9.292,10.75,19.283,14.708,7.75,11.458,12.125,1.917,25.958,7.917,44.141,20.553,42.302,46.562,23.458,82.514,-3.556,3.179,-0.137,3.432,-0.205,2.884,-0.058,2.375,33.75,44.75,24.25,42.042,14.583,21.055,22.234,8.215,32.189,11.464,52.958,11.25,265.917,113.75,29.792,38.375,40.537,10.75,28.013,3.208,10.333,93.548,6.792,40.583,71.333,11.875,124.625,110.25,4.333,9.083,10.25,19.333,-4.125,167.333,6.25,-0.125,2.549,1.156,-2.458,18.583,16.125,-0.042,-0.333,-0.292,0.167,-0.458,0.417,1.25,-0.083,1.833,6.25,-1.458,-0.625,-2.083,-3.25,12.0,0.792,0.75,-0.042,0.875,2.083,-1.625,0.417,1.583,0.25,2.845,7.864,0.058,3.542,2.792,4.542,14.792,-2.083,-1.833,7.125,-0.667,-4.375,17.083,3.042,-2.542,-0.375,-0.583,3.292,3.375,-2.125,37.718,135.092,113.526,61.19,80.389,34.307,42.497,34.525,121.002,110.913,46.914,81.437,34.85,43.003,3.193,14.089,2.613,14.276,-1.048,-0.542,-0.506
Collingwood,Coll,25.0,35.0,28.712,157.157,209.4,1684.72,1512.12,18.72,53.265,205.04,145.04,350.08,71.709,66.621,78.902,58.569,6.61,53.12,37.24,77.006,5989.68,17.109,57.68,6.069,62.28,5.621,-0.004,1.556,127.2,213.24,340.44,37.363,67.96,82.16,14.88,19.0,63.2,77.96,53.4,9.0,21.2,110.48,11.6,24.4,36.0,41.4,72.271,88.04,9.48,13.32,25.075,17.48,9.28,26.0,8.0,12.32,11.72,2.28,26.28,9.16,46.88,23.193,45.256,49.473,23.84,9.52,24.37,82.783,0.577,3.15,0.022,3.36,-0.028,2.883,0.086,2.68,31.6,51.36,29.48,45.48,10.68,21.47,21.922,7.991,30.642,12.692,10.32,24.031,65.4,13.0,274.68,126.32,29.48,96.16,36.4,37.854,10.12,27.802,3.4,18.92,19.16,-0.24,8.88,92.793,5.08,44.56,68.84,194.308,1615.56,1469.68,11.28,209.36,146.48,355.84,71.628,64.329,82.059,5.441,48.36,39.84,75.0,5761.24,16.191,59.72,5.958,67.76,5.251,-0.001,-0.905,131.12,215.32,346.44,37.848,62.2,88.32,12.96,20.24,68.04,79.36,55.8,9.44,21.48,117.36,11.32,26.84,38.16,40.68,74.73,88.76,9.72,9.88,20.43,14.36,5.32,10.36,9.12,2.0,21.88,7.2,47.349,21.423,40.281,45.244,19.08,70.748,-1.508,3.239,-0.069,3.51,-0.201,2.882,0.106,4.08,32.36,34.84,30.48,31.44,9.36,17.353,22.388,9.481,30.588,11.958,52.96,8.08,261.32,132.6,32.8,38.84,40.475,10.44,26.88,3.12,11.48,89.547,5.28,44.36,69.28,15.092,69.16,42.44,7.44,-4.32,-1.44,-5.76,4.76,228.44,-2.04,-5.48,-0.002,2.461,-3.92,-2.08,-6.0,5.76,-6.16,1.92,-1.24,-4.84,-1.4,-2.4,-0.44,-0.28,-6.88,0.28,-2.44,-2.16,0.72,-0.72,-0.24,3.44,3.12,3.96,1.96,2.6,4.4,1.96,4.76,12.035,2.085,-0.089,-1.4,-0.76,16.52,-1.0,14.04,1.32,12.44,4.92,13.36,-6.28,-3.32,-2.44,-0.32,0.28,-0.2,0.2,-0.44,32.962,120.646,112.328,43.946,84.4,32.142,49.439,36.702,114.582,110.902,39.983,77.323,33.513,40.052,-3.74,6.064,1.425,3.963,7.076,-1.371,9.387
Richmond,Rich,23.0,40.0,24.991,84.945,177.048,1504.826,1403.957,7.783,46.302,194.739,143.957,338.696,72.323,66.622,80.036,57.497,5.436,44.217,41.391,74.317,5547.261,16.378,54.826,6.178,62.913,5.384,-0.634,0.489,121.652,208.826,330.478,36.811,59.565,82.043,10.261,21.217,60.826,72.739,51.435,9.13,19.957,111.696,9.522,23.696,33.217,39.565,69.341,88.0,9.348,9.304,21.042,16.174,6.0,29.0,6.348,8.87,9.783,2.0,20.174,5.913,43.966,20.059,42.183,45.624,18.391,9.826,28.319,62.455,-1.455,3.096,-0.072,3.262,-0.117,2.865,-0.009,4.348,24.043,34.609,26.217,29.565,7.217,17.746,20.812,8.021,28.718,11.097,12.435,27.972,51.957,7.739,268.087,130.261,30.435,95.565,37.0,38.717,9.696,26.204,3.13,17.174,18.435,-1.261,12.391,86.667,5.217,40.565,70.391,217.057,1793.391,1670.565,22.217,224.348,165.783,390.13,75.281,68.411,84.579,7.509,55.696,34.696,78.466,6079.174,15.582,53.043,7.355,59.304,6.578,2.824,2.954,129.043,254.0,383.043,33.689,63.087,86.957,15.652,21.174,65.783,78.043,55.261,10.087,21.13,137.174,11.087,26.696,37.783,39.957,75.19,105.609,9.304,14.435,25.917,14.957,7.696,13.826,12.565,2.783,27.478,10.565,50.316,24.824,47.385,49.336,26.043,89.325,3.414,3.251,0.124,3.497,0.104,2.919,0.152,4.652,37.0,53.87,36.217,48.0,11.304,24.103,27.089,12.405,38.022,15.889,62.304,11.13,252.13,110.739,28.0,40.261,41.938,11.0,27.322,3.391,9.565,89.545,10.13,38.043,69.348,-40.009,-288.565,-266.609,-14.435,-29.609,-21.826,-51.435,-11.478,-531.913,1.783,3.609,-3.458,-2.466,-7.391,-45.174,-52.565,-3.522,-4.913,-5.391,0.043,-4.957,-5.304,-3.826,-0.957,-1.174,-25.478,-1.565,-3.0,-4.565,-0.391,-17.609,0.043,-5.13,1.217,-1.696,-4.957,-2.783,-7.304,-4.652,-7.652,-26.87,-4.869,-0.155,-0.304,-12.957,-19.261,-10.0,-18.435,-4.087,-10.348,-3.391,15.957,19.522,2.435,-3.261,-1.304,-0.261,-4.913,2.522,1.043,26.959,102.575,96.431,33.743,69.09,26.706,38.068,31.762,136.811,108.978,64.597,81.249,32.598,45.554,-4.803,-34.236,-12.548,-30.854,-12.16,-5.892,-7.486
Carlton,Carl,23.0,39.0,26.034,106.374,199.591,1652.87,1525.13,12.696,51.102,213.261,144.652,357.913,70.675,63.262,81.605,59.585,5.689,53.609,36.174,74.153,5802.565,16.212,57.783,6.194,64.826,5.521,-0.947,0.672,137.696,214.652,352.348,39.079,65.261,89.087,15.565,21.0,68.087,82.391,57.043,9.826,23.696,114.652,12.609,26.652,39.261,45.739,73.099,90.087,10.565,12.043,22.466,15.435,8.435,34.0,7.174,11.261,10.652,2.043,24.0,8.304,46.92,21.006,40.876,44.769,21.609,12.522,29.514,77.72,-1.806,3.244,-0.075,3.54,0.019,2.86,-0.198,3.217,32.304,42.696,27.652,39.391,11.174,19.429,25.68,9.112,32.416,11.828,9.13,22.857,63.13,11.652,272.217,127.565,31.696,98.13,34.696,35.357,10.609,30.576,5.696,21.739,19.826,1.913,9.304,77.103,5.087,43.217,70.174,201.722,1647.304,1496.565,17.304,203.652,149.696,353.348,73.04,66.994,81.266,5.597,48.783,41.826,78.021,5830.435,16.501,59.13,5.976,64.957,5.44,-0.171,-0.091,128.739,216.13,344.87,37.33,64.913,86.174,13.043,20.304,65.87,79.826,55.435,8.478,22.174,118.217,9.87,25.783,35.652,38.522,74.605,87.13,9.304,11.348,23.262,15.87,5.913,11.913,9.435,1.391,23.609,8.565,50.46,24.421,43.761,48.396,21.174,76.521,3.001,3.241,0.127,3.466,0.09,2.923,0.179,4.783,32.043,44.087,30.957,38.435,11.522,19.364,22.002,8.559,29.294,11.076,62.913,10.043,273.739,137.609,32.391,38.652,39.354,9.435,24.409,2.696,10.652,95.918,5.609,46.304,70.174,-2.13,5.565,28.565,-4.609,9.609,-5.043,4.565,4.826,-27.87,-1.348,-0.13,-0.775,0.763,8.957,-1.478,7.478,0.348,2.913,2.522,0.696,2.217,2.565,1.609,1.348,1.522,-3.565,2.739,0.87,3.609,7.217,2.957,1.261,0.696,-0.435,2.522,-0.652,1.217,0.391,-0.261,0.435,1.199,-4.808,0.003,-1.565,0.261,-1.391,-3.304,0.957,-0.348,0.217,1.609,-1.522,-10.043,-0.696,-3.957,1.174,3.0,-0.522,-3.087,0.0,35.813,105.229,107.493,37.254,80.392,33.574,43.443,28.011,126.174,108.661,47.234,77.506,27.551,46.58,7.803,-20.945,-1.168,-9.98,2.886,6.023,-3.137
Essendon,Ess,23.0,44.0,24.806,88.652,184.339,1568.783,1501.304,9.826,46.882,203.435,164.913,368.348,73.796,65.591,83.918,55.229,6.86,46.783,39.609,72.59,5510.13,14.959,58.391,6.308,65.348,5.637,-2.285,0.172,125.826,232.304,358.13,35.134,62.739,84.609,13.0,17.957,66.652,80.304,56.826,9.348,20.261,135.043,10.478,23.609,34.087,37.348,74.505,87.522,8.522,9.957,21.283,13.304,7.478,32.0,6.609,9.565,9.348,2.217,20.652,6.609,46.316,20.446,40.428,44.145,18.609,10.609,24.18,65.951,-1.429,3.193,-0.069,3.466,-0.134,2.858,0.01,2.957,26.826,36.957,26.087,31.522,9.13,17.543,20.042,7.635,28.086,10.392,11.609,26.592,57.478,8.783,272.478,131.435,27.652,90.739,37.652,41.495,10.304,27.367,1.609,20.13,17.913,2.217,11.174,90.272,8.391,37.565,68.174,213.435,1731.348,1598.391,20.174,222.217,154.391,376.609,74.821,69.556,82.399,6.552,54.565,36.783,78.625,5985.261,15.893,58.043,6.488,62.565,6.019,3.284,4.572,127.478,242.913,370.391,34.417,65.435,83.043,14.652,18.565,64.478,79.783,55.435,10.652,21.522,123.913,12.0,23.261,35.261,40.304,73.463,106.609,10.565,14.652,26.853,16.87,10.609,14.087,11.522,1.87,28.348,11.043,49.693,25.817,46.932,51.952,25.304,89.565,4.609,3.16,0.163,3.36,0.24,2.893,0.06,5.043,31.652,59.348,41.739,43.913,10.391,23.324,30.178,13.373,36.61,15.954,53.696,10.217,269.043,120.696,29.609,36.652,40.374,11.696,31.91,3.435,9.217,91.038,7.043,42.13,70.261,-29.096,-162.565,-97.087,-10.348,-18.783,10.522,-8.261,-7.783,-475.13,0.348,2.783,-5.569,-4.4,-1.652,-10.609,-12.261,-2.696,1.565,-1.652,-0.609,2.174,0.522,1.391,-1.304,-1.261,11.13,-1.522,0.348,-1.174,-2.957,-19.087,-2.043,-4.696,-3.565,-3.13,-4.522,-2.174,-7.696,-4.435,-6.696,-23.614,-6.038,0.034,-2.087,-4.826,-22.391,-15.652,-12.391,-1.261,3.783,-1.435,3.435,10.739,-1.957,1.0,-1.391,-1.826,1.348,-4.565,-2.087,25.087,100.749,102.83,27.95,72.015,25.621,42.601,35.295,132.205,111.551,60.913,79.853,31.907,44.71,-10.207,-31.456,-8.721,-32.963,-7.838,-6.285,-2.11
Fremantle,Frem,24.0,34.0,24.894,86.451,203.592,1647.75,1428.167,17.708,49.844,192.875,147.792,340.667,73.043,66.127,82.069,56.617,5.248,52.542,36.958,75.297,5793.083,17.005,54.333,6.27,63.25,5.386,-0.347,-1.293,132.583,202.833,335.417,39.528,63.25,87.375,14.0,22.5,64.875,80.167,56.167,11.542,20.125,117.583,12.625,25.875,38.5,41.583,75.852,76.75,9.792,10.125,19.27,13.917,7.292,26.0,7.708,12.5,10.708,2.375,25.542,9.083,48.94,23.791,44.171,48.612,23.0,11.208,27.881,83.391,-0.057,3.265,-0.002,3.584,-0.034,2.917,0.032,4.333,33.542,47.833,35.583,38.083,12.042,21.141,21.099,10.121,31.318,13.674,10.458,31.076,60.667,10.292,262.25,126.042,32.792,96.708,40.958,42.352,12.0,29.298,2.5,19.625,20.958,-1.333,9.708,96.137,6.917,45.125,69.833,195.908,1652.125,1508.292,12.292,209.083,141.292,350.375,71.209,65.126,80.212,5.775,49.083,39.167,74.544,5712.958,16.305,57.292,6.116,62.958,5.565,-0.446,0.083,133.625,209.333,342.958,38.962,63.417,89.667,15.958,23.708,66.0,82.083,57.5,9.583,23.417,110.042,11.375,25.75,37.125,41.917,73.956,87.167,8.458,10.208,20.798,13.083,8.25,11.5,9.958,2.083,23.417,8.0,49.11,23.43,43.718,47.708,21.333,75.443,1.432,3.222,0.061,3.534,0.021,2.848,0.109,2.833,32.625,43.5,28.458,39.0,11.5,19.512,20.829,9.016,28.708,11.33,64.917,15.333,269.375,122.625,31.125,38.208,39.475,10.375,27.154,2.75,10.583,88.189,6.875,42.833,70.292,7.683,-4.375,-80.125,5.417,-16.208,6.5,-9.708,3.458,80.125,-2.958,0.292,0.099,-1.376,-1.042,-6.5,-7.542,-0.167,-2.292,-1.958,-1.208,-1.125,-1.917,-1.333,1.958,-3.292,7.542,1.25,0.125,1.375,-0.333,-10.417,1.333,-0.083,0.833,-0.958,1.0,0.75,2.125,1.083,1.667,7.947,-1.489,0.043,1.5,0.917,4.333,7.125,-0.917,0.542,-4.25,-5.042,-7.125,3.417,1.667,2.75,1.625,-0.25,0.042,2.292,-0.458,32.274,119.915,112.341,40.698,80.636,31.285,45.906,35.073,112.169,112.111,36.055,84.201,34.472,46.248,-2.799,7.746,0.23,4.643,-3.565,-3.187,-0.343
Geelong,Geel,26.0,31.0,26.922,120.557,222.277,1714.385,1588.538,21.2,53.19,222.0,129.731,351.731,72.422,67.689,80.522,63.116,5.635,56.308,37.885,76.475,6183.923,17.581,55.231,6.368,59.423,5.919,4.798,3.063,133.308,210.385,343.692,38.787,64.654,91.038,16.462,25.115,66.0,81.615,55.577,7.769,20.231,101.962,13.0,24.885,37.885,40.269,73.161,98.577,10.962,15.731,27.937,16.808,8.038,28.0,8.808,15.385,12.577,2.423,30.115,12.038,51.086,27.322,49.658,53.484,27.692,11.962,31.833,99.863,2.598,3.316,0.086,3.6,-0.001,2.937,0.203,4.731,40.962,59.192,39.462,52.038,13.385,25.087,28.661,12.88,34.259,15.822,10.538,24.818,64.808,14.077,278.615,127.077,27.615,101.846,38.962,38.255,8.538,21.915,1.885,19.423,17.615,1.808,9.5,79.352,7.769,39.385,70.308,191.75,1585.538,1514.038,8.8,206.385,149.692,356.077,71.916,65.207,81.166,5.494,49.538,39.962,70.97,5757.538,16.169,61.154,5.823,64.577,5.514,1.04,-0.26,128.962,218.731,347.692,37.091,59.769,87.346,12.5,24.192,63.192,75.885,55.231,9.923,22.038,117.731,11.885,25.962,37.846,44.5,70.873,88.692,8.423,10.808,21.817,14.346,5.923,11.192,9.577,1.769,22.654,8.192,49.406,22.593,41.925,45.73,20.577,74.29,0.671,3.279,0.03,3.577,0.077,2.908,-0.03,3.846,31.077,41.808,35.462,31.346,9.923,19.077,22.476,8.77,30.484,12.774,62.423,9.577,267.615,138.962,31.077,45.423,44.667,11.115,24.471,2.923,12.308,89.062,6.423,42.654,70.5,30.527,128.846,74.5,12.4,15.615,-19.962,-4.346,6.769,426.385,-5.923,-5.154,3.758,3.323,4.346,-8.346,-4.0,4.885,3.692,3.962,0.923,2.808,5.731,0.346,-2.154,-1.808,-15.769,1.115,-1.077,0.038,-4.231,9.885,2.538,4.923,2.462,2.115,4.192,3.0,7.462,3.846,7.115,25.573,1.927,0.037,0.885,9.885,17.385,4.0,20.692,3.462,2.385,4.5,11.0,-11.885,-3.462,-6.462,-2.577,-1.038,1.346,-3.269,-0.192,32.543,141.928,117.19,62.691,86.831,34.498,49.236,31.134,107.289,105.189,36.647,74.855,31.232,38.891,1.409,34.639,12.001,26.044,11.976,3.267,10.345
