Team,Abbreviation,Matches,Players,Age,Experience,RatingPoints,Supercoach,DreamTeamPoints,CoachesVotes,ForwardHalf,TimeInPossession,Kicks,Handballs,Disposals,DisposalEfficiency,KickingEfficiency,HandballEfficiency,KickPercentage,DisposalsPerOppositionTackle,Inside50s,Rebound50s,Rebound50sPerOppositionInside50s,MetresGained,MetresGainedPerDisposal,KickMetresGained,KickMetresGainedPerKick,HandballMetresGained,HandballMetresGainedPerHandball,Clangers,DisposalsPerClanger,Turnovers,DisposalsPerTurnover,DisposalRetentionPercentage,KickIntoF50RetentionPercentage,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,xThreatPerKick,ThreatRating,xRetainPerKick,RetentionRating,ContestedPossessions,UncontestedPossessions,TotalPossessions,ContestedPossessionRate,Intercepts,GroundBallGets,GroundBallGetsForward50,HardBallGets,LooseBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,GathersFromHitout,CrumbingPossessions,HandballReceives,CentreClearances,StoppageClearances,TotalClearances,FirstPossessions,FirstPossessionToClearance,Marks,ContestedMarks,MarksInside50,MarksInside50PerInside50,InterceptMarks,MarksOnLead,GoalScorers_Total,GoalScorers,Goals,Behinds,TotalPoints,RushedBehinds,ShotsAtGoal,GoalAssists,GoalAccuracy,GoalsPerInside50,ScoringShotsPerInside50,ShotsPerInside50,ContestOffensiveOneOnOnes,ContestOffensiveWinPercentage,xWins,WinsAboveXWins,xScore,xScoreRating,xScorePerShot,xScoreRatingPerShot,xScorePerShot_Set,xScoreRatingPerShot_Set,xScorePerShot_General,xScoreRatingPerShot_General,xChainScore,xChainScoreFromStoppage,xChainScoreFromTurnover,PointsFromKickIn,PointsFromStoppage,PointsFromTurnover,PointsFromDefensiveHalf,PointsFromForwardHalf,PointsFromCentreBounce,ChainToScore,D50ToF50,D50ToScore,DefHalfToF50,DefHalfToScore,ContestDefensiveOneOnOnes,ContestDefensiveLossPercentage,Tackles,TacklesInside50,PressureActs,PressureActsDefensiveHalf,Spoils,RuckContests,Hitouts,HitoutsWinPercentage,HitoutsToAdvantage,HitoutsToAdvantagePercentage,RuckHardBallGets,HitoutToFirstPossession,HitoutToClearance,FreesFor,FreesAgainst,FreesDiff,KickIns,KickInsPlayOnPercentage,Bounces,OnePercenters,InterchangeCount,RatingPoints_Opposition,Supercoach_Opposition,DreamTeamPoints_Opposition,CoachesVotes_Opposition,TimeInPossession_Opposition,Kicks_Opposition,Handballs_Opposition,Disposals_Opposition,DisposalEfficiency_Opposition,KickingEfficiency_Opposition,HandballEfficiency_Opposition,OppositionDisposalsPerTackle,Inside50s_Opposition,Rebound50s_Opposition,OppositionRebound50sPerInside50s,MetresGained_Opposition,MetresGainedPerDisposal_Opposition,KickMetresGained_Opposition,KickMetresGainedPerKick_Opposition,HandballMetresGained_Opposition,HandballMetresGainedPerHandball_Opposition,Clangers_Opposition,DisposalsPerClanger_Opposition,Turnovers_Opposition,DisposalsPerTurnover_Opposition,DisposalRetentionPercentage_Opposition,KickIntoF50RetentionPercentage_Opposition,Equity_PreClearance_Opposition,Equity_PostClearance_Opposition,Equity_Possession_Opposition,Equity_BallUse_Opposition,xThreatPerKick_Opposition,ThreatRating_Opposition,xRetainPerKick_Opposition,RetentionRating_Opposition,ContestedPossessions_Opposition,UncontestedPossessions_Opposition,TotalPossessions_Opposition,ContestedPossessionRate_Opposition,Intercepts_Opposition,GroundBallGets_Opposition,GroundBallGetsForward50_Opposition,HardBallGets_Opposition,LooseBallGets_Opposition,PostClearanceContestedPossessions_Opposition,PostClearanceGroundBallGets_Opposition,GathersFromHitout_Opposition,CrumbingPossessions_Opposition,HandballReceives_Opposition,CentreClearances_Opposition,StoppageClearances_Opposition,TotalClearances_Opposition,FirstPossessions_Opposition,FirstPossessionToClearance_Opposition,Marks_Opposition,ContestedMarks_Opposition,MarksInside50_Opposition,MarksInside50PerInside50_Opposition,InterceptMarks_Opposition,MarksOnLead_Opposition,Goals_Opposition,Behinds_Opposition,TotalPoints_Opposition,RushedBehinds_Opposition,ShotsAtGoal_Opposition,GoalAssists_Opposition,GoalAccuracy_Opposition,GoalsPerInside50_Opposition,ScoringShotsPerInside50_Opposition,ShotsPerInside50_Opposition,xScore_Opposition,xScoreRating_Opposition,xScorePerShot_Opposition,xScoreRatingPerShot_Opposition,xScorePerShot_Set_Opposition,xScoreRatingPerShot_Set_Opposition,xScorePerShot_General_Opposition,xScoreRatingPerShot_General_Opposition,xChainScore_Opposition,xChainScoreFromStoppage_Opposition,xChainScoreFromTurnover_Opposition,PointsFromKickIn_Opposition,PointsFromStoppage_Opposition,PointsFromTurnover_Opposition,PointsFromDefensiveHalf_Opposition,PointsFromForwardHalf_Opposition,PointsFromCentreBounce_Opposition,ChainToScore_Opposition,D50ToF50_Opposition,D50ToScore_Opposition,DefHalfToF50_Opposition,DefHalfToScore_Opposition,Tackles_Opposition,TacklesInside50_Opposition,PressureActs_Opposition,PressureActsDefensiveHalf_Opposition,Spoils_Opposition,Hitouts_Opposition,HitoutsWinPercentage_Opposition,HitoutsToAdvantage_Opposition,HitoutsToAdvantagePercentage_Opposition,RuckHardBallGets_Opposition,HitoutToFirstPossession_Opposition,HitoutToClearance_Opposition,KickIns_Opposition,KickInsPlayOnPercentage_Opposition,Bounces_Opposition,OnePercenters_Opposition,InterchangeCount_Opposition,RatingPoints_Diff,Supercoach_Diff,DreamTeamPoints_Diff,CoachesVotes_Diff,TimeInPossession_Diff,Kicks_Diff,Handballs_Diff,Disposals_Diff,Inside50s_Diff,MetresGained_Diff,KickMetresGained_Diff,HandballMetresGained_Diff,Clangers_Diff,Turnovers_Diff,Equity_PreClearance_Diff,Equity_PostClearance_Diff,Equity_Possession_Diff,Equity_BallUse_Diff,ThreatRating_Diff,RetentionRating_Diff,ContestedPossessions_Diff,UncontestedPossessions_Diff,TotalPossessions_Diff,Intercepts_Diff,GroundBallGets_Diff,GroundBallGetsForward50_Diff,HardBallGets_Diff,LooseBallGets_Diff,PostClearanceContestedPossessions_Diff,PostClearanceGroundBallGets_Diff,GathersFromHitout_Diff,CrumbingPossessions_Diff,HandballReceives_Diff,CentreClearances_Diff,StoppageClearances_Diff,TotalClearances_Diff,FirstPossessions_Diff,Marks_Diff,ContestedMarks_Diff,MarksInside50_Diff,InterceptMarks_Diff,MarksOnLead_Diff,Goals_Diff,Behinds_Diff,TotalPoints_Diff,ShotsAtGoal_Diff,GoalAssists_Diff,xScore_Diff,xScoreRating_Diff,xScorePerShot_Diff,xChainScore_Diff,xChainScoreFromStoppage_Diff,xChainScoreFromTurnover_Diff,PointsFromKickIn_Diff,PointsFromStoppage_Diff,PointsFromTurnover_Diff,PointsFromDefensiveHalf_Diff,PointsFromForwardHalf_Diff,PointsFromCentreBounce_Diff,Tackles_Diff,TacklesInside50_Diff,PressureActs_Diff,PressureActsDefensiveHalf_Diff,Spoils_Diff,Hitouts_Diff,HitoutsToAdvantage_Diff,RuckHardBallGets_Diff,Bounces_Diff,OnePercenters_Diff,InterchangeCount_Diff
Port Adelaide,Port,5,37.0,25.34,89.035,177.02,1613.6,1497.0,10.5,49.699,43.8,214.2,123.4,337.6,71.682,66.48,80.713,63.448,7.004,47.8,39.0,73.308,5507.2,16.313,5262.762,24.731,174.94,1.42,53.4,6.322,61.6,5.481,70.97,48.02,28.16,110.313,102.823,36.122,23.631,11.239,60.786,3.331,117.8,209.6,327.4,35.98,62.4,73.0,13.0,16.8,56.2,75.6,50.0,8.8,22.0,97.2,11.6,20.0,31.6,33.2,74.699,101.2,9.2,13.8,28.87,13.4,13.4,22.0,7.8,12.2,11.0,84.2,1.0,27.0,8.8,45.185,25.523,48.536,56.485,10.0,22.0,1.621,0.379,86.855,-3.655,3.217,-0.135,3.499,-0.01,2.722,-0.355,75.802,28.342,43.632,5.4,29.2,49.6,32.6,40.8,10.8,22.549,20.5,10.553,31.667,14.381,11.2,28.571,53.0,10.8,261.2,135.6,30.4,82.0,34.8,42.439,10.8,31.034,2.4,41.379,39.08,22.6,16.2,6.4,11.4,94.737,4.4,39.6,69.4,190.9,1686.6,1407.4,19.5,41.8,199.2,150.6,349.8,75.3,68.574,84.197,6.6,53.2,34.2,71.548,5635.0,16.109,5322.384,26.854,153.94,1.028,55.2,6.337,62.4,5.606,72.238,52.193,33.301,115.045,111.642,41.143,23.625,5.278,55.766,1.551,128.8,215.4,344.2,37.42,61.6,84.4,17.0,21.2,63.2,82.6,56.8,10.4,25.2,124.0,14.0,21.8,35.8,39.0,77.949,82.4,11.4,11.8,22.18,13.4,9.2,13.4,11.6,92.0,2.4,27.0,9.0,49.63,25.188,46.992,50.752,94.898,-5.298,3.515,-0.196,3.97,-0.29,2.946,-0.079,82.912,32.802,46.56,3.6,38.0,50.4,29.2,49.2,13.6,23.208,18.232,9.444,30.0,12.457,48.2,10.6,227.6,111.4,26.2,30.6,37.226,11.4,37.255,4.0,51.634,49.02,10.4,80.769,5.8,37.2,70.6,-13.88,-73.0,89.6,-9.0,2.0,15.0,-27.2,-12.2,-5.4,-127.8,-59.622,21.0,-1.8,-0.8,-5.141,-4.732,-8.82,-5.02,5.962,1.78,-11.0,-5.8,-16.8,0.8,-11.4,-4.0,-4.4,-7.0,-7.0,-6.8,-1.6,-3.2,-26.8,-2.4,-1.8,-4.2,-5.8,18.8,-2.2,2.0,0.0,4.2,-1.2,-0.6,-7.8,0.0,-0.2,-8.043,1.643,-0.298,-7.11,-4.461,-2.928,1.8,-8.8,-0.8,3.4,-8.4,-2.8,4.8,0.2,33.6,24.2,4.2,4.2,-0.6,-1.6,-1.4,2.4,-1.2
Carlton,Carl,5,36.0,25.44,99.078,203.52,1695.0,1467.4,17.6,50.07,41.6,206.6,162.6,369.2,73.239,64.472,84.379,55.959,6.455,52.6,39.0,75.29,5960.0,16.143,5513.856,26.766,262.902,1.617,59.2,6.236,63.0,5.86,71.436,50.237,37.088,118.317,116.105,44.349,23.365,-1.631,55.114,1.187,135.8,228.4,364.2,37.287,61.6,89.4,17.4,23.6,65.8,86.0,60.8,9.2,24.2,131.4,14.4,23.6,38.0,40.0,77.0,82.2,11.0,10.6,20.152,13.0,10.0,19.0,7.6,12.4,10.8,85.2,1.8,25.8,8.8,48.062,23.574,44.106,49.049,12.0,38.333,2.509,0.491,83.942,-0.542,3.254,-0.021,3.701,-0.059,2.77,0.02,81.87,36.075,41.619,3.6,39.2,42.4,31.0,41.2,13.0,20.841,22.564,6.667,30.094,12.539,9.8,18.367,50.4,11.4,246.2,109.0,32.2,88.2,32.8,37.188,9.8,29.878,4.4,46.341,47.561,19.8,20.6,-0.8,12.0,76.667,8.0,44.8,70.2,200.5,1604.6,1467.2,12.4,42.0,198.4,152.6,351.0,73.333,66.532,82.176,6.964,51.8,40.0,76.046,5993.6,17.076,5492.678,27.853,287.54,1.897,59.6,5.889,61.2,5.735,71.053,47.982,31.242,122.859,106.027,52.195,23.322,4.018,55.479,3.018,122.8,220.0,342.8,35.823,63.2,82.4,12.6,20.0,62.4,75.6,51.2,7.8,22.2,121.2,10.6,21.8,32.4,37.0,72.973,86.0,8.4,13.4,25.869,12.6,8.8,11.8,12.4,83.2,2.2,26.2,8.6,45.038,22.78,46.718,50.579,86.973,-5.973,3.32,-0.228,3.506,-0.481,2.998,0.21,72.722,26.08,43.022,7.6,34.6,41.0,37.2,32.8,13.2,22.929,26.904,13.706,35.152,15.502,57.2,10.4,271.6,138.8,28.0,37.8,42.857,9.4,24.868,1.6,42.328,38.624,10.6,92.453,9.0,39.4,72.2,3.02,90.4,0.2,5.2,-0.4,8.2,10.0,18.2,0.8,-33.6,21.178,-24.638,-0.4,1.8,5.846,-4.541,10.078,-7.846,-5.649,-1.831,13.0,8.4,21.4,-1.6,7.0,4.8,3.6,3.4,10.4,9.6,1.4,2.0,10.2,3.8,1.8,5.6,3.0,-3.8,2.6,-2.8,0.4,1.2,0.6,-1.6,2.0,-0.4,0.2,-3.032,5.432,-0.066,9.149,9.995,-1.403,-4.0,4.6,1.4,-6.2,8.4,-0.2,-6.8,1.0,-25.4,-29.8,4.2,-5.0,0.4,2.8,-1.0,5.4,-2.0
Richmond,Rich,5,32.0,25.731,96.783,173.72,1485.6,1412.8,3.0,48.5,37.8,198.4,141.0,339.4,71.656,65.222,80.709,58.456,5.457,46.6,38.2,72.075,5572.2,16.418,5307.554,26.915,119.898,0.855,58.0,5.852,68.0,4.991,68.872,45.729,27.852,99.233,100.496,29.163,22.357,1.543,56.471,-0.347,122.4,206.4,328.8,37.226,58.0,82.6,13.2,21.8,60.8,73.0,51.0,7.6,19.0,109.8,11.8,22.8,34.6,39.0,73.333,89.0,9.4,10.8,23.176,14.8,6.2,17.0,6.2,9.4,10.4,66.8,2.6,20.8,6.8,45.192,20.172,42.489,44.635,9.6,27.083,0.865,-0.865,64.802,-0.602,3.116,-0.029,3.198,0.061,2.994,-0.161,74.197,28.287,41.107,4.8,21.6,40.4,26.8,32.2,7.8,18.476,19.588,9.278,27.245,12.074,13.6,22.059,52.0,8.4,267.6,129.2,27.4,90.2,32.2,35.698,8.0,24.845,4.4,44.72,42.857,16.4,17.4,-1.0,14.0,81.429,4.0,38.6,70.6,216.22,1805.8,1662.4,27.0,44.2,219.2,169.4,388.6,74.833,67.701,84.061,7.473,53.0,36.4,78.112,6011.2,15.469,5615.46,25.712,228.778,1.352,52.4,7.416,58.0,6.7,73.595,53.953,33.179,129.517,110.067,55.1,23.906,3.088,58.897,3.617,127.6,256.6,384.2,33.212,68.0,87.4,13.8,20.4,67.0,79.8,57.4,7.6,18.4,139.4,11.0,23.8,34.8,36.2,74.586,105.6,10.2,15.4,29.057,17.2,8.4,14.2,14.2,99.4,2.0,29.6,11.0,47.973,26.792,53.585,55.849,94.722,2.678,3.2,0.09,3.504,-0.171,2.801,0.433,82.008,31.014,47.513,5.0,35.8,58.6,37.0,46.0,16.4,25.273,24.084,11.518,32.11,15.031,62.2,9.6,247.6,121.6,30.6,34.8,38.667,8.4,24.138,3.8,35.632,38.506,10.0,88.0,9.2,41.0,69.2,-42.5,-320.2,-249.6,-24.0,-6.4,-20.8,-28.4,-49.2,-6.4,-439.0,-307.906,-108.88,5.6,10.0,-5.327,-30.283,-9.571,-25.937,-1.545,-3.964,-5.2,-50.2,-55.4,-10.0,-4.8,-0.6,1.4,-6.2,-6.8,-6.4,0.0,0.6,-29.6,0.8,-1.0,-0.2,2.8,-16.6,-0.8,-4.6,-2.4,-2.2,-4.8,-3.8,-32.6,-8.8,-4.2,-29.92,-3.28,-0.085,-7.81,-2.727,-6.406,-0.2,-14.2,-18.2,-10.2,-13.8,-8.6,-10.2,-1.2,20.0,7.6,-3.2,-2.6,-0.4,0.6,-5.2,-2.4,1.4
North Melbourne,NM,5,32.0,24.78,93.496,209.5,1722.0,1571.4,19.5,48.363,43.0,207.2,161.0,368.2,75.177,68.629,83.602,56.274,5.735,51.8,33.8,67.063,5644.6,15.33,5374.182,26.038,62.902,0.391,52.6,7.0,60.0,6.137,71.841,45.894,43.081,115.779,114.589,49.393,23.374,1.073,57.689,0.169,137.4,228.6,366.0,37.541,58.2,85.6,14.6,19.6,66.0,77.0,50.4,10.8,18.8,131.0,16.4,28.0,44.4,47.8,74.477,88.6,9.4,11.6,22.394,13.4,8.2,24.0,9.6,15.8,9.4,104.2,0.6,28.2,10.4,56.028,30.502,48.649,54.44,10.2,25.49,3.334,-1.334,98.136,5.464,3.48,0.194,3.754,0.207,3.15,0.178,83.761,37.776,42.575,3.8,48.8,51.6,24.0,59.6,20.6,22.868,17.143,5.172,29.524,9.585,9.2,39.13,64.4,11.6,251.0,119.8,25.4,100.8,39.6,39.286,12.2,30.808,7.8,46.97,46.97,21.8,20.2,1.6,10.2,78.431,9.6,36.6,72.4,196.84,1570.6,1405.2,10.5,39.6,186.2,135.6,321.8,73.027,68.099,79.794,4.997,50.4,34.8,67.181,5534.0,17.197,5298.934,28.52,154.42,1.14,57.6,5.587,58.0,5.548,69.844,50.23,31.253,121.516,110.071,47.952,23.881,5.546,55.416,2.241,128.2,189.6,317.8,40.34,60.0,85.2,12.0,19.4,65.8,77.8,54.0,9.0,21.2,105.0,13.4,22.4,35.8,39.2,71.939,76.2,10.2,12.4,24.603,14.0,9.8,15.2,11.0,102.2,1.6,27.4,12.2,55.474,30.159,51.984,54.365,86.897,13.703,3.171,0.5,3.54,0.512,2.698,0.485,76.023,31.131,41.76,5.0,42.4,54.8,38.2,52.6,11.4,25.195,19.78,12.155,31.399,15.808,64.2,10.2,272.4,129.6,28.6,34.6,34.325,9.8,28.324,2.2,42.775,35.838,9.0,95.556,5.0,39.2,72.0,12.66,151.4,166.2,9.0,3.4,21.0,25.4,46.4,1.4,110.6,75.248,-91.518,-5.0,2.0,11.828,-5.736,4.517,1.441,-4.473,-2.072,9.2,39.0,48.2,-1.8,0.4,2.6,0.2,0.2,-0.8,-3.6,1.8,-2.4,26.0,3.0,5.6,8.6,8.6,12.4,-0.8,-0.8,-0.6,-1.6,0.6,-1.6,2.0,0.8,-1.8,11.239,-8.239,0.309,7.738,6.645,0.815,-1.2,6.4,-3.2,-14.2,7.0,9.2,0.2,1.4,-21.4,-9.8,-3.2,5.0,2.4,5.6,4.6,-2.6,0.4
Melbourne,Melb,5,32.0,26.142,117.226,204.58,1556.0,1508.4,11.0,48.958,38.8,217.6,147.6,365.2,72.618,66.176,82.114,59.584,7.64,54.2,39.8,72.628,6134.4,16.797,5592.654,25.844,231.73,1.576,60.2,6.066,68.0,5.371,70.643,49.558,32.976,124.384,116.688,44.438,23.561,1.245,56.759,2.266,132.0,221.6,353.6,37.33,64.2,86.6,13.2,18.0,68.6,85.2,62.4,10.8,21.0,117.2,14.2,20.8,35.0,38.4,71.875,89.0,10.2,11.8,21.771,16.2,7.6,20.0,8.6,12.4,9.8,84.2,1.2,25.4,9.0,48.819,22.878,40.959,46.863,7.6,28.947,1.208,-0.208,83.567,-0.567,3.29,-0.022,3.366,0.427,3.226,-0.4,79.016,31.096,42.769,10.4,27.0,46.8,41.6,33.8,8.8,19.857,22.973,10.36,30.571,13.714,11.6,29.31,51.0,7.6,270.2,131.0,29.8,87.6,40.0,45.662,11.2,28.0,5.6,44.0,43.0,16.2,16.6,-0.4,15.0,96.0,5.8,42.2,71.0,224.42,1744.6,1620.6,19.0,44.6,231.0,162.8,393.8,73.845,67.965,82.187,7.722,54.8,40.8,75.277,6389.6,16.225,6055.738,26.329,142.072,0.874,54.6,7.212,64.0,6.153,72.445,51.57,32.935,143.415,118.945,59.161,24.462,4.806,58.235,4.437,131.8,250.8,382.6,34.449,68.2,91.2,21.0,21.2,70.0,83.6,58.8,7.4,20.0,130.6,12.4,23.8,36.2,39.2,73.98,105.6,9.8,17.0,31.022,16.4,13.8,14.2,15.6,100.8,2.6,31.0,12.0,45.806,25.912,54.38,56.569,100.132,-1.932,3.23,-0.062,3.426,-0.332,2.992,0.265,85.811,32.783,49.687,5.4,37.6,57.8,44.4,47.2,9.2,26.064,33.505,13.402,39.823,18.289,47.8,9.6,261.8,127.2,30.0,27.8,31.808,8.2,29.496,3.0,50.36,44.604,9.6,93.75,7.8,47.4,70.8,-19.84,-188.6,-112.2,-8.0,-5.8,-13.4,-15.2,-28.6,-0.6,-255.2,-463.084,89.658,5.6,4.0,0.041,-19.032,-2.257,-14.722,-3.561,-2.171,0.2,-29.2,-29.0,-4.0,-4.6,-7.8,-3.2,-1.4,1.6,3.6,3.4,1.0,-13.4,1.8,-3.0,-1.2,-0.8,-16.6,0.4,-5.2,-0.2,-6.2,-1.8,-5.8,-16.6,-5.6,-3.0,-16.564,1.364,0.06,-6.795,-1.687,-6.918,5.0,-10.6,-11.0,-2.8,-13.4,-0.4,3.2,-2.0,8.4,3.8,-0.2,12.2,3.0,2.6,-2.0,-5.2,0.2
West Coast,WC,5,39.0,24.278,69.774,177.32,1534.8,1435.8,2.5,46.991,40.8,191.6,137.8,329.4,71.099,64.509,80.261,58.166,5.564,43.0,36.8,67.897,5202.2,15.793,4931.144,25.953,151.18,1.099,53.8,6.123,62.8,5.245,67.988,42.781,28.272,103.148,109.629,23.684,22.702,-3.462,59.003,-4.714,131.0,197.8,328.8,39.842,65.2,87.8,11.4,19.8,68.0,80.0,55.2,8.8,19.4,106.0,11.6,23.8,35.4,37.4,72.193,82.2,8.2,9.2,21.395,12.8,11.6,18.0,6.4,10.0,8.8,68.8,1.6,20.2,7.4,49.505,23.256,43.721,46.977,9.2,28.261,0.701,0.299,64.832,2.368,3.21,0.117,3.596,-0.054,2.667,0.357,78.118,30.246,44.741,2.4,25.8,40.6,29.8,32.0,7.0,17.383,15.761,6.044,26.844,11.607,9.2,32.609,68.6,10.4,278.2,133.8,30.0,97.0,32.0,32.99,9.2,28.75,1.6,41.875,39.375,21.6,18.8,2.8,9.2,91.304,7.8,42.8,73.4,222.28,1766.4,1564.8,27.5,41.8,205.6,163.2,368.8,75.0,69.553,81.863,5.376,54.2,31.4,73.023,5877.0,15.935,5556.078,27.076,212.55,1.306,58.4,6.315,65.2,5.656,72.313,52.703,39.103,133.713,113.002,65.466,23.752,2.57,57.52,2.215,135.2,233.0,368.2,36.719,62.8,86.4,15.8,23.4,63.0,75.8,52.2,14.2,20.6,130.6,15.0,26.8,41.8,47.0,74.894,89.2,9.6,14.2,26.199,16.0,9.8,17.0,9.2,111.2,0.6,29.4,13.0,57.823,31.365,48.339,54.244,98.468,12.132,3.349,0.413,3.642,0.498,3.01,0.314,84.467,37.157,44.247,4.8,47.6,58.8,40.6,54.2,16.4,23.519,20.71,10.119,29.582,13.871,59.2,8.2,249.8,110.6,29.6,52.6,54.339,16.0,30.418,3.4,48.289,44.106,8.8,95.455,11.6,44.8,72.2,-44.96,-231.6,-129.0,-25.0,-1.0,-14.0,-25.4,-39.4,-11.2,-674.8,-624.934,-61.37,-4.6,-2.4,-10.832,-30.564,-3.374,-41.782,-6.032,-6.929,-4.2,-35.2,-39.4,2.4,1.4,-4.4,-3.6,5.0,4.2,3.0,-5.4,-1.2,-24.6,-3.4,-3.0,-6.4,-9.6,-7.0,-1.4,-5.0,-3.2,1.8,-7.0,-0.4,-42.4,-9.2,-5.6,-33.636,-9.764,-0.14,-6.348,-6.912,0.494,-2.4,-21.8,-18.2,-10.8,-22.2,-9.4,9.4,2.2,28.4,23.2,0.4,-20.6,-6.8,-1.8,-3.8,-2.0,1.2
St Kilda,St K,5,30.0,25.157,98.27,200.16,1603.2,1500.2,9.25,50.05,40.8,215.6,147.8,363.4,74.023,67.347,83.762,59.329,6.353,52.4,36.2,72.4,5849.4,16.096,5676.1,26.4,14.314,0.098,52.4,6.935,62.6,5.805,70.585,44.907,35.734,116.976,107.148,48.185,23.57,3.896,57.274,1.47,127.0,224.4,351.4,36.141,61.4,83.0,16.4,19.2,63.8,77.0,52.8,6.8,20.0,119.8,13.2,24.6,37.8,41.2,75.728,87.8,8.4,11.8,22.519,12.0,8.4,14.0,7.2,12.0,12.2,84.2,1.4,27.4,9.2,43.796,22.901,46.183,52.29,10.6,35.849,2.634,-0.634,90.996,-8.196,3.321,-0.299,3.638,-0.53,2.948,-0.028,84.57,34.866,45.668,5.2,30.8,48.2,30.8,43.6,9.8,22.121,23.404,11.17,32.71,13.707,10.4,26.923,52.6,13.0,262.0,118.6,32.0,94.8,31.0,32.7,7.2,23.226,4.8,46.452,45.161,20.6,16.8,3.8,12.0,95.0,8.4,47.2,71.4,207.0,1697.6,1613.8,20.75,42.0,221.6,163.4,385.0,74.597,68.682,82.619,7.319,50.0,39.6,75.573,6011.6,15.615,5510.162,25.092,276.968,1.699,53.0,7.264,61.0,6.311,72.666,49.02,29.668,127.647,105.76,54.498,23.116,2.754,60.556,2.053,124.8,250.8,375.6,33.227,63.0,79.0,14.4,17.2,61.8,75.0,52.2,11.8,19.6,132.0,11.6,23.4,35.0,40.2,70.149,103.4,8.4,12.8,25.6,14.4,11.0,13.0,12.2,90.2,1.8,27.0,10.0,48.148,26.0,50.4,54.0,89.382,-0.982,3.286,-0.036,3.526,-0.042,3.073,-0.031,78.57,31.641,42.753,5.4,33.8,51.0,34.8,40.6,14.8,23.507,23.039,11.275,29.063,13.793,57.2,9.4,252.4,121.8,25.6,39.2,41.35,12.6,32.143,4.8,43.367,39.796,12.2,95.082,9.2,37.6,69.4,-6.84,-94.4,-113.6,-11.5,-1.2,-6.0,-15.6,-21.6,2.4,-162.2,165.938,-262.654,-0.6,1.6,6.066,-10.671,1.387,-6.313,1.142,-0.583,2.2,-26.4,-24.2,-1.6,4.0,2.0,2.0,2.0,2.0,0.6,-5.0,0.4,-12.2,1.6,1.2,2.8,1.0,-15.6,0.0,-1.0,-2.4,-2.6,-1.0,0.0,-6.0,0.4,-0.8,1.614,-7.214,0.035,6.0,3.225,2.914,-0.2,-3.0,-2.8,-4.0,3.0,-5.0,-4.6,3.6,9.6,-3.2,6.4,-8.2,-5.4,0.0,-0.8,9.6,2.0
Essendon,Ess,5,36.0,24.774,87.435,180.76,1494.0,1411.0,6.0,43.272,38.4,191.4,158.0,349.4,76.417,70.533,83.544,54.78,7.279,42.4,40.6,68.35,5460.0,15.627,4966.2,26.028,225.792,1.438,54.0,6.47,58.2,6.003,72.732,45.989,26.404,108.068,96.28,41.795,21.99,-0.734,58.008,0.688,115.6,221.4,337.0,34.303,56.2,79.2,14.2,18.6,60.6,73.2,52.8,9.2,21.2,128.8,10.6,17.4,28.0,34.2,70.175,85.4,5.8,8.8,20.755,11.8,9.4,17.0,6.8,10.0,8.4,68.4,1.8,18.6,7.6,53.763,23.585,43.396,43.868,8.8,20.455,0.224,-0.224,63.285,3.315,3.402,0.178,3.674,-0.227,3.125,0.593,66.077,24.247,37.237,5.6,30.6,32.2,26.8,32.0,9.6,18.998,22.33,10.194,26.471,11.148,8.6,32.558,49.4,8.6,257.2,128.6,20.8,85.2,32.0,37.559,10.0,31.25,1.4,46.875,35.0,19.4,17.2,2.2,13.6,95.588,9.0,29.0,69.4,232.86,1807.4,1680.2,24.0,46.6,234.2,155.4,389.6,77.515,71.648,86.358,7.887,59.4,31.8,75.0,6255.6,16.056,5937.688,25.418,212.448,1.367,53.2,7.323,56.0,6.957,76.105,52.569,39.137,143.462,102.247,85.658,25.14,14.463,60.187,10.346,117.6,265.4,383.0,30.705,58.6,76.0,13.0,19.6,56.4,68.4,47.6,11.8,19.2,131.8,16.8,22.0,38.8,40.0,79.5,120.8,8.8,20.2,34.007,14.8,16.2,17.6,14.0,119.6,1.6,35.2,13.6,50.0,29.63,53.199,59.259,113.639,4.361,3.228,0.124,3.507,0.307,2.844,-0.128,80.951,35.538,42.56,5.4,35.8,78.4,54.0,52.8,12.8,30.309,35.443,15.924,46.182,23.723,48.0,10.8,250.8,109.0,25.8,35.4,41.549,12.2,34.463,3.4,54.237,47.458,8.4,92.857,9.2,34.8,71.8,-52.1,-313.4,-269.2,-18.0,-8.2,-42.8,2.6,-40.2,-17.0,-795.6,-971.488,13.344,0.8,2.2,-12.734,-35.394,-5.967,-43.863,-15.197,-9.658,-2.0,-44.0,-46.0,-2.4,3.2,1.2,-1.0,4.2,4.8,5.2,-2.6,2.0,-3.0,-6.2,-4.6,-10.8,-5.8,-35.4,-3.0,-11.4,-3.0,-6.8,-7.6,-5.6,-51.2,-16.6,-6.0,-50.354,-1.046,0.174,-14.874,-11.291,-5.323,0.2,-5.2,-46.2,-27.2,-20.8,-3.2,1.4,-2.2,6.4,19.6,-5.0,-3.4,-2.2,-2.0,-0.2,-5.8,-2.4
