Team,Abbreviation,Matches,Players,Age,Experience,RatingPoints,Supercoach,DreamTeamPoints,CoachesVotes,ForwardHalf,TimeInPossession,Kicks,Handballs,Disposals,DisposalEfficiency,KickingEfficiency,HandballEfficiency,KickPercentage,DisposalsPerOppositionTackle,Inside50s,Rebound50s,Rebound50sPerOppositionInside50s,MetresGained,MetresGainedPerDisposal,KickMetresGained,KickMetresGainedPerKick,HandballMetresGained,HandballMetresGainedPerHandball,Clangers,DisposalsPerClanger,Turnovers,DisposalsPerTurnover,DisposalRetentionPercentage,KickIntoF50RetentionPercentage,xThreatPerKick,ThreatRating,xRetainPerKick,RetentionRating,ContestedPossessions,UncontestedPossessions,TotalPossessions,ContestedPossessionRate,Intercepts,GroundBallGets,GroundBallGetsForward50,HardBallGets,LooseBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,GathersFromHitout,CrumbingPossessions,HandballReceives,CentreClearances,StoppageClearances,TotalClearances,FirstPossessions,FirstPossessionToClearance,Marks,ContestedMarks,MarksInside50,MarksInside50PerInside50,InterceptMarks,MarksOnLead,GoalScorers_Total,GoalScorers,Goals,Behinds,TotalPoints,RushedBehinds,ShotsAtGoal,GoalAssists,GoalAccuracy,GoalsPerInside50,ScoringShotsPerInside50,ShotsPerInside50,ContestOffensiveOneOnOnes,ContestOffensiveWinPercentage,xWins,WinsAboveXWins,xScore,xScoreRating,xScorePerShot,xScoreRatingPerShot,xScorePerShot_Set,xScoreRatingPerShot_Set,xScorePerShot_General,xScoreRatingPerShot_General,PointsFromKickIn,PointsFromStoppage,PointsFromTurnover,PointsFromDefensiveHalf,PointsFromForwardHalf,PointsFromCentreBounce,ChainToScore,D50ToF50,D50ToScore,DefHalfToF50,DefHalfToScore,ContestDefensiveOneOnOnes,ContestDefensiveLossPercentage,Tackles,TacklesInside50,PressureActs,PressureActsDefensiveHalf,Spoils,RuckContests,Hitouts,HitoutsWinPercentage,HitoutsToAdvantage,HitoutsToAdvantagePercentage,RuckHardBallGets,HitoutToFirstPossession,HitoutToClearance,FreesFor,FreesAgainst,FreesDiff,KickIns,KickInsPlayOnPercentage,Bounces,OnePercenters,InterchangeCount,RatingPoints_Opposition,Supercoach_Opposition,DreamTeamPoints_Opposition,CoachesVotes_Opposition,TimeInPossession_Opposition,Kicks_Opposition,Handballs_Opposition,Disposals_Opposition,DisposalEfficiency_Opposition,KickingEfficiency_Opposition,HandballEfficiency_Opposition,OppositionDisposalsPerTackle,Inside50s_Opposition,Rebound50s_Opposition,OppositionRebound50sPerInside50s,MetresGained_Opposition,MetresGainedPerDisposal_Opposition,KickMetresGained_Opposition,KickMetresGainedPerKick_Opposition,HandballMetresGained_Opposition,HandballMetresGainedPerHandball_Opposition,Clangers_Opposition,DisposalsPerClanger_Opposition,Turnovers_Opposition,DisposalsPerTurnover_Opposition,DisposalRetentionPercentage_Opposition,KickIntoF50RetentionPercentage_Opposition,xThreatPerKick_Opposition,ThreatRating_Opposition,xRetainPerKick_Opposition,RetentionRating_Opposition,ContestedPossessions_Opposition,UncontestedPossessions_Opposition,TotalPossessions_Opposition,ContestedPossessionRate_Opposition,Intercepts_Opposition,GroundBallGets_Opposition,GroundBallGetsForward50_Opposition,HardBallGets_Opposition,LooseBallGets_Opposition,PostClearanceContestedPossessions_Opposition,PostClearanceGroundBallGets_Opposition,GathersFromHitout_Opposition,CrumbingPossessions_Opposition,HandballReceives_Opposition,CentreClearances_Opposition,StoppageClearances_Opposition,TotalClearances_Opposition,FirstPossessions_Opposition,FirstPossessionToClearance_Opposition,Marks_Opposition,ContestedMarks_Opposition,MarksInside50_Opposition,MarksInside50PerInside50_Opposition,InterceptMarks_Opposition,MarksOnLead_Opposition,Goals_Opposition,Behinds_Opposition,TotalPoints_Opposition,RushedBehinds_Opposition,ShotsAtGoal_Opposition,GoalAssists_Opposition,GoalAccuracy_Opposition,GoalsPerInside50_Opposition,ScoringShotsPerInside50_Opposition,ShotsPerInside50_Opposition,xScore_Opposition,xScoreRating_Opposition,xScorePerShot_Opposition,xScoreRatingPerShot_Opposition,xScorePerShot_Set_Opposition,xScoreRatingPerShot_Set_Opposition,xScorePerShot_General_Opposition,xScoreRatingPerShot_General_Opposition,PointsFromKickIn_Opposition,PointsFromStoppage_Opposition,PointsFromTurnover_Opposition,PointsFromDefensiveHalf_Opposition,PointsFromForwardHalf_Opposition,PointsFromCentreBounce_Opposition,ChainToScore_Opposition,D50ToF50_Opposition,D50ToScore_Opposition,DefHalfToF50_Opposition,DefHalfToScore_Opposition,Tackles_Opposition,TacklesInside50_Opposition,PressureActs_Opposition,PressureActsDefensiveHalf_Opposition,Spoils_Opposition,Hitouts_Opposition,HitoutsWinPercentage_Opposition,HitoutsToAdvantage_Opposition,HitoutsToAdvantagePercentage_Opposition,RuckHardBallGets_Opposition,HitoutToFirstPossession_Opposition,HitoutToClearance_Opposition,KickIns_Opposition,KickInsPlayOnPercentage_Opposition,Bounces_Opposition,OnePercenters_Opposition,InterchangeCount_Opposition,RatingPoints_Diff,Supercoach_Diff,DreamTeamPoints_Diff,CoachesVotes_Diff,TimeInPossession_Diff,Kicks_Diff,Handballs_Diff,Disposals_Diff,Inside50s_Diff,MetresGained_Diff,KickMetresGained_Diff,HandballMetresGained_Diff,Clangers_Diff,Turnovers_Diff,ThreatRating_Diff,RetentionRating_Diff,ContestedPossessions_Diff,UncontestedPossessions_Diff,TotalPossessions_Diff,Intercepts_Diff,GroundBallGets_Diff,GroundBallGetsForward50_Diff,HardBallGets_Diff,LooseBallGets_Diff,PostClearanceContestedPossessions_Diff,PostClearanceGroundBallGets_Diff,GathersFromHitout_Diff,CrumbingPossessions_Diff,HandballReceives_Diff,CentreClearances_Diff,StoppageClearances_Diff,TotalClearances_Diff,FirstPossessions_Diff,Marks_Diff,ContestedMarks_Diff,MarksInside50_Diff,InterceptMarks_Diff,MarksOnLead_Diff,Goals_Diff,Behinds_Diff,TotalPoints_Diff,ShotsAtGoal_Diff,GoalAssists_Diff,xScore_Diff,xScoreRating_Diff,xScorePerShot_Diff,PointsFromKickIn_Diff,PointsFromStoppage_Diff,PointsFromTurnover_Diff,PointsFromDefensiveHalf_Diff,PointsFromForwardHalf_Diff,PointsFromCentreBounce_Diff,Tackles_Diff,TacklesInside50_Diff,PressureActs_Diff,PressureActsDefensiveHalf_Diff,Spoils_Diff,Hitouts_Diff,HitoutsToAdvantage_Diff,RuckHardBallGets_Diff,Bounces_Diff,OnePercenters_Diff,InterchangeCount_Diff
Carlton,Carl,5,30,25.317,99.13,199.48,1662.8,1498.4,15.2,52.359,40.4,205.2,153.4,358.6,72.448,63.743,84.094,57.223,5.534,52,31.6,71.818,5569.2,15.53,5264.238,25.78,149.67,0.978,59.2,6.057,62.8,5.71,71.022,47.345,24.432,-3.263,55.294,1.899,134.4,222.6,357,37.647,59.8,85.8,17.6,24,61.8,79.2,54.8,10.6,23.4,125,15.8,23.4,39.2,43.8,73.516,85.6,11.4,12.6,24.231,14.8,9.4,18,7.8,12.2,8.8,82,1.6,23.4,8.8,52.137,23.462,40.385,45,10.4,42.308,2.319,-0.319,78.322,2.078,3.347,0.089,3.648,0.381,2.915,-0.332,4,35.6,42.4,28.8,39.8,13.4,19.361,26.582,8.228,32.313,11.565,7.8,23.077,61.8,13.2,270.8,117.2,26.6,95.6,33.6,35.146,10.8,32.143,5.6,47.024,44.048,20.4,20.8,-0.4,8.8,72.727,4.8,37.8,69.2,195.92,1638,1478.2,14.8,42.6,193.2,150.2,343.4,72.51,67.081,79.494,5.557,44,39.6,76.154,5576.4,16.239,5201.43,27.091,256.298,1.716,58.2,5.9,59.6,5.762,70.485,48.469,23.304,-0.436,55.513,1.224,127.6,212.6,340.2,37.507,62.8,83,12.6,20.2,62.8,77.4,52,8.6,21.2,116.6,7.8,26.2,34,37.8,72.487,87.6,10.6,12.4,28.182,16.2,7.6,11.6,8.8,78.4,1.6,22.2,8.6,52.252,26.364,46.364,50.455,78.164,-1.364,3.521,-0.061,3.701,-0.048,3.189,-0.086,5.6,35.6,37.2,31.6,36.2,10.6,19.417,25.616,10.345,30.058,11.014,64.8,9.8,279,147.4,28,39.8,41.632,10.2,25.628,1.8,41.206,36.181,8.8,97.727,7.8,40.8,72,3.56,24.8,20.2,0.4,-2.2,12,3.2,15.2,8,-7.2,62.808,-106.628,1,3.2,-2.826,0.675,6.8,10,16.8,-3,2.8,5,3.8,-1,1.8,2.8,2,2.2,8.4,8,-2.8,5.2,6,-2,0.8,0.2,-1.4,1.8,0.6,0,3.6,1.2,0.2,0.157,3.443,-0.174,-1.6,0,5.2,-2.8,3.6,2.8,-3,3.4,-8.2,-30.2,-1.4,-6.2,0.6,3.8,-3,-3,-2.8
Sydney,Syd,5,30,26.596,132.156,192.84,1686.6,1537.4,15.8,52.074,42.2,210.2,164.2,374.4,73.184,66.127,82.217,56.143,6.933,51.6,38,73.643,5738,15.326,5405.146,25.813,203.706,1.247,58.2,6.433,61.4,6.098,73.009,48.416,24.374,1.748,58.194,4.637,125.2,241.2,366.4,34.17,59,83.4,13.8,24.2,59.2,77.4,55.4,9.4,22.2,131.8,12.6,22.8,35.4,40.2,75.124,98.2,9.6,14,27.132,14,9.4,17,7.4,11.6,11.2,80.8,1.6,26,9.2,44.615,22.481,44.186,50.388,11.6,31.034,2.585,0.415,83.843,-4.643,3.225,-0.179,3.56,-0.124,2.722,-0.261,6.4,25,49.4,37.6,35.4,7.8,21.374,34.239,14.674,38.095,15.238,7.8,43.59,52.4,6.6,228.4,106,25.8,88.2,40.8,46.259,10.6,25.98,4.6,42.157,38.235,15.4,20.4,-5,11.4,94.737,8,36.2,69.4,189.06,1613.8,1460.2,14.2,41,207.4,128.2,335.6,71.812,65.863,81.435,6.405,51.6,39.6,76.744,5717,17.035,5435.57,26.386,111.466,0.872,47.8,7.021,59,5.688,69.701,42.857,22.224,3.447,58.666,0.96,120.2,203.4,323.6,37.145,61.8,82.2,12,17.6,64.6,73,49.6,6,19,102,11.4,23,34.4,36.2,74.586,93.2,10.8,10.8,20.93,15.2,9.6,11.6,12,81.6,1.6,27.2,7.6,42.647,22.481,45.736,52.713,84.811,-4.811,3.118,-0.177,3.204,-0.042,3.015,-0.338,2.8,27.6,51.2,30.8,39,11.8,22.137,24.747,9.694,32.298,13.48,54,6.8,268.6,125.4,30.2,31.8,36.054,7,22.013,0.6,39.623,37.107,11,85.455,6.8,40,68.4,3.78,72.8,77.2,1.6,1.2,2.8,36,38.8,0,21,-30.424,92.24,10.4,2.4,-1.699,3.677,5,37.8,42.8,-2.8,1.2,1.8,6.6,-5.4,4.4,5.8,3.4,3.2,29.8,1.2,-0.2,1,4,5,-1.2,3.2,-1.2,-0.2,0,-0.8,-0.8,-1.2,1.6,-0.968,0.168,0.107,3.6,-2.6,-1.8,6.8,-3.6,-4,-1.6,-0.2,-40.2,-19.4,-4.4,9,3.6,4,1.2,-3.8,1
Western Bulldogs,WB,5,26,26.031,104.93,237.84,1809.8,1597,24.8,54.534,45.2,220.4,153,373.4,76.54,70.599,85.098,59.025,6.416,57.8,34.8,75.983,6104.2,16.348,5793.604,26.335,107.184,0.701,49.8,7.498,58.4,6.394,74.557,52.34,24.255,8.816,58.983,4.909,137,235.4,372.4,36.788,61.8,89.6,18.4,22.2,67.4,85.2,55,8.6,23.6,126.6,14.2,27.4,41.6,43.6,81.193,101.6,15,16.6,28.72,14.2,11.8,19,7.8,17.8,13.8,120.6,1.8,33.8,14.2,52.663,30.796,54.671,58.478,12.2,34.426,3.942,0.058,115.916,2.884,3.429,0.085,3.617,0.383,3.144,-0.368,7.2,42.6,70.8,55.6,49.2,15.8,28.729,29.944,17.514,39.103,21.865,9.2,19.565,51.4,13.2,263.8,115.4,28.8,94.6,33.8,35.729,10.4,30.769,1.6,47.929,43.195,18.4,17.2,1.2,8,92.5,9.8,46.2,72.2,178.1,1489.8,1412,5.2,37.4,189.8,147.6,337.4,74.096,66.807,83.469,6.564,45.8,38.8,67.128,5259.2,15.587,4901.528,26.072,170.634,1.159,54.4,6.202,61.4,5.495,70.351,44.724,22.695,-0.555,58.045,-2.199,119.2,210.2,329.4,36.187,58.4,75.6,9.4,16.8,58.8,74.6,51.8,10.4,20,119.4,12.6,19.4,32,37.6,72.34,80.8,8.4,10.2,22.271,13.6,9,9.8,8.6,67.4,1.4,21.2,8,46.226,21.397,40.175,46.288,70.946,-4.946,3.347,-0.233,3.414,-0.059,3.252,-0.479,6.4,21.8,39.2,34.2,26,7.2,17.934,24.88,8.612,29.573,12.5,58.2,12.6,277.2,143.2,31.8,44.2,46.526,11.2,25.339,4,40.271,36.199,13.4,94.03,6.4,43.4,71.8,59.74,320,185,19.6,7.8,30.6,5.4,36,12,845,892.076,-63.45,-4.6,-3,9.372,7.108,17.8,25.2,43,3.4,14,9,5.4,8.6,10.6,3.2,-1.8,3.6,7.2,1.6,8,9.6,6,20.8,6.6,6.4,0.6,2.8,8,5.2,53.2,12.6,6.2,44.97,7.83,0.083,0.8,20.8,31.6,21.4,23.2,8.6,-6.8,0.6,-13.4,-27.8,-3,-10.4,-0.8,-2.4,3.4,2.8,0.4
Port Adelaide,Port,5,32,25.412,94.591,160.16,1504.6,1386,8.4,44.163,40.4,196.4,125.8,322.2,66.791,59.878,77.583,60.956,5.299,41.6,43.6,71.242,5321.8,16.517,4993.368,25.713,188.572,1.504,59.6,5.406,70,4.603,65.399,48.045,22.477,-0.061,56.84,-3.29,127.2,179.8,307,41.433,65.2,83.4,12.6,21.6,61.8,78.8,56,9.4,22.4,94,10.6,22.6,33.2,39,67.692,74,6.6,9,21.635,13.2,7.8,18,6.4,9.2,9,64.2,1.4,21,6,43.81,22.115,43.75,50.481,11.8,16.949,0.603,0.397,68.834,-6.034,3.278,-0.287,3.435,-0.238,3.011,-0.37,2.8,25.4,36,21.2,32.2,10.8,16.512,16.017,6.522,24.425,8.96,12.6,30.159,62.4,10.8,285.6,164.6,29.2,93,42.2,45.376,11.4,27.014,2.4,40.284,38.863,23.2,18.2,5,13,95.385,3.6,39.8,68.8,217.22,1795.8,1529.6,21.6,42.8,218.8,145,363.8,70.753,62.797,82.759,5.83,61.2,31.4,75.481,6123,16.831,5796.762,26.615,173.926,1.204,60.4,6.023,65,5.597,70.517,54.297,24.897,4.57,54.441,2.752,142.8,212.4,355.2,40.203,70,98,19.8,29.2,68.8,93.2,65.6,9,26.4,118.6,15.2,25.2,40.4,41.8,78.947,82,13.2,16.4,26.797,14,8.8,16.6,13,112.6,2,33,12.8,50.303,27.124,48.366,53.922,115.467,-4.867,3.499,-0.147,3.893,-0.001,3.003,-0.332,3.6,42.6,66.4,35.2,61.8,15.6,24.788,18.293,9.816,29.293,12.162,60.8,14.4,249.6,112.8,29.6,34.8,37.419,9.8,28.161,3,44.253,46.552,9,84.444,5.8,41.8,71.8,-57.06,-291.2,-143.6,-13.2,-2.4,-22.4,-19.2,-41.6,-19.6,-801.2,-803.394,14.646,-0.8,5,-4.631,-6.042,-15.6,-32.6,-48.2,-4.8,-14.6,-7.2,-7.6,-7,-14.4,-9.6,0.4,-4,-24.6,-4.6,-2.6,-7.2,-2.8,-8,-6.6,-7.4,-0.8,-1,-7.4,-4,-48.4,-12,-6.8,-46.633,-1.167,-0.221,-0.8,-17.2,-30.4,-14,-29.6,-4.8,1.6,-3.6,36,51.8,-0.4,7.4,1.6,-0.6,-2.2,-2,-3
North Melbourne,NM,5,32,24.3,85.687,191.12,1622.6,1537.4,11.4,45.304,41.4,206.6,158.2,364.8,74.836,66.893,85.209,56.634,5.903,46.8,37.8,68.231,5386.2,14.765,5140.724,25.028,55.642,0.352,53.2,6.857,55.2,6.609,72.967,47.09,22.867,1.414,59.887,0.642,126.8,233,359.8,35.242,54,81.8,11.4,19.4,62.4,73.2,49.2,9.4,19.2,132,14.2,26,40.2,44.4,77.477,95.2,10.6,11.6,24.786,12.8,7.2,21,8,12.8,9.6,86.4,1.4,25,9.4,51.2,27.35,47.863,53.419,7.8,25.641,1.908,-0.908,85.852,-0.852,3.434,-0.034,3.665,0.279,3.13,-0.445,5.2,38.6,42.6,26.8,40,19.6,21.429,22.404,8.743,29.299,10.863,8.8,45.455,58.6,9.2,260.4,128.2,24,102,36.2,35.49,10.4,28.729,5.4,44.751,42.541,19.4,19.8,-0.4,12.2,81.967,8.4,34,72.6,210.36,1668.8,1475.4,18.6,40.4,193,142,335,74.806,70.57,80.563,5.717,55.4,33.2,70.94,5695.2,17.001,5467.004,28.415,136.776,0.966,54,6.204,53.8,6.227,72.01,58.369,24.524,7.377,54.356,7.754,126.2,201.6,327.8,38.499,55.2,80,12,20.2,59.8,75,48.6,8.8,17.8,112,13.6,23.8,37.4,41,75.61,84.4,12.2,16.8,30.325,15,7.4,16.6,12.6,112.2,1.8,30.6,12.6,54.248,29.964,52.708,55.235,106.422,3.978,3.478,0.13,3.739,0.043,3.039,0.277,5.2,45,62,36.8,60.4,15,28.486,27.647,14.118,36.918,17.69,61.8,10.4,266.2,119.8,25.4,40,39.139,9.6,24,3,43.5,39,9.4,91.489,7.2,36.6,72.6,-19.24,-46.2,62,-7.2,1,13.6,16.2,29.8,-8.6,-309,-326.28,-81.134,-0.8,1.4,-5.963,-7.112,0.6,31.4,32,-1.2,1.8,-0.6,-0.8,2.6,-1.8,0.6,0.6,1.4,20,0.6,2.2,2.8,3.4,10.8,-1.6,-5.2,-2.2,-0.2,-3.8,-3,-25.8,-5.6,-3.2,-20.57,-4.83,-0.044,0,-6.4,-19.4,-10,-20.4,4.6,-3.2,-1.2,-5.8,8.4,-1.4,-3.8,0.8,2.4,1.2,-2.6,0
West Coast,WC,5,31,24.145,70.4,157.46,1477.2,1346,1.8,45.092,39.8,180,132.8,312.8,71.419,65,80.12,57.545,5.566,40.8,37.2,67.148,4965.4,15.874,4640.058,26.009,172.068,1.298,52.8,5.924,61.8,5.061,68.123,40.223,22.486,-4.525,58.775,-3.744,115.4,192.6,308,37.468,59.6,75,6.8,15.6,59.4,68.6,45.6,8.8,18.8,102.8,10.6,22,32.6,35.8,72.067,81.8,8,10.4,25.49,11.6,10,18,6.4,8.6,7.2,58.8,1.2,16.8,6,51.19,21.078,38.725,41.176,8.2,21.951,0.084,-0.084,57.606,-0.006,3.429,0,3.714,0.057,2.673,-0.151,1.4,20.2,37.2,23.6,29.6,5.6,15.49,18.367,5.67,26.807,10.03,7.6,44.737,59,9.8,264.2,130.4,32.2,95.2,35.8,37.605,9.2,25.698,1,41.899,38.547,20.2,18.2,2,12.4,91.935,9.2,43.4,73.2,224.72,1822.6,1576,28.2,42.8,211.2,155.6,366.8,74.864,68.087,84.062,6.217,55.4,31,75.98,5843.8,15.932,5675.24,26.999,122.658,0.789,55.8,6.573,59.4,6.175,73.443,54.545,24.518,7.049,57.369,3.762,135,233.4,368.4,36.645,62,85.6,17.8,23,62.6,79,52.8,13.2,23,128.6,15.2,26.6,41.8,45.8,77.729,94.8,11.6,15,27.076,18.6,9.4,17.8,12.4,119.2,1.6,33.6,13.8,52.976,32.13,54.513,60.65,110.633,6.967,3.293,0.207,3.559,0.374,2.985,0.015,7.8,50.4,61,46.2,57,16,27.656,24.675,16.234,32.423,17.466,56.2,12,235,97.4,27.2,46.8,49.367,14.6,31.197,3,48.718,44.444,7,94.286,10.8,42,73.6,-67.26,-345.4,-230,-26.4,-3,-31.2,-22.8,-54,-14.6,-878.4,-1035.182,49.41,-3,2.4,-11.573,-7.505,-19.6,-40.8,-60.4,-2.4,-10.6,-11,-7.4,-3.2,-10.4,-7.2,-4.4,-4.2,-25.8,-4.6,-4.6,-9.2,-10,-13,-3.6,-4.6,-7,0.6,-9.2,-5.2,-60.4,-16.8,-7.8,-53.027,-6.973,0.136,-6.4,-30.2,-23.8,-22.6,-27.4,-10.4,2.8,-2.2,29.2,33,5,-11,-5.4,-2,-1.6,1.4,-0.4
St Kilda,St K,5,31,25.116,101.07,190.1,1637.8,1513.6,16.4,48.814,41.2,207.2,139.8,347,75.274,70.56,82.26,59.712,5.942,46.6,32.8,73.874,5330.4,15.361,5250.156,25.486,1.96,0.014,52.2,6.648,56.4,6.152,71.956,50,23.584,1.56,58.322,5.115,121,216.8,337.8,35.82,54.4,83.6,13.4,19.8,63.8,71.8,49.4,7.8,21,112.2,10,25.8,35.8,43,72.558,96.8,8.6,13.2,28.326,9.6,9.8,20,7,11.8,9.2,80,1.4,23.8,9.4,49.58,25.322,45.064,51.073,11,34.545,3.129,0.871,81.513,-2.913,3.425,-0.122,3.615,-0.101,3.112,-0.157,2.8,29.2,48,35.2,35.6,9.2,20.935,20.904,6.78,34.603,14.603,8.8,27.273,61.8,11.2,248.2,119.6,32.8,102.6,33.2,32.359,8.4,25.301,2.2,44.578,33.735,18.8,18.6,0.2,10.6,98.113,8,41.2,69.4,184.48,1662,1538,13.6,40.2,208.8,140.2,349,75.817,71.169,82.739,5.647,44.4,34.2,73.391,5377.8,15.409,5153.912,24.802,92.188,0.659,47.6,7.332,53.6,6.511,71.913,51.295,22.325,0.57,59.722,1.557,120.8,223.2,344,35.116,56.6,72.8,15.4,17.2,55.6,71.2,46.6,12,17.8,113.4,10.6,25.4,36,38.2,76.44,103.8,11.4,13,29.279,15.8,10.8,11.2,10.8,78,2,23.2,9.2,48.276,25.225,49.55,52.252,73.975,2.025,3.189,0.087,3.246,0.142,3.11,0.012,4.4,36.2,37.4,26.8,39,12.2,21.357,24.419,12.209,25.43,11.684,58.4,10.2,250,103.4,23.8,46.8,45.437,13.8,29.487,4.4,40.598,36.325,9.2,93.478,6,35.8,68.8,5.62,-24.2,-24.4,2.8,1,-1.6,-0.4,-2,2.2,-47.4,96.244,-90.228,4.6,2.8,0.99,3.558,0.2,-6.4,-6.2,-2.2,10.8,-2,2.6,8.2,0.6,2.8,-4.2,3.2,-1.2,-0.6,0.4,-0.2,4.8,-7,-2.8,0.2,-6.2,-1,0.6,-1.6,2,0.6,0.2,7.538,-4.938,0.236,-1.6,-7,10.6,8.4,-3.4,-3,3.4,1,-1.8,16.2,9,-13.6,-5.4,-2.2,2,5.4,0.6
Melbourne,Melb,5,27,26.307,127.13,212.06,1667.6,1574,14,51.674,40,216.2,155,371.2,74.138,68.27,82.323,58.244,7.111,53.6,37,73.705,5914.4,15.933,5497.334,25.593,157.55,1.02,57.2,6.49,62.4,5.949,71.498,49.782,23.155,1.621,56.878,2.385,137.2,227.8,365,37.589,62.8,88.2,15.6,20.2,68,85,59.2,11.4,21,124,13.8,24,37.8,42.6,72.3,93,11.6,12,22.388,17.4,7.2,17,9,13.6,10.4,92,2,26,10.4,52.308,25.373,44.776,48.507,9,40,2.118,-1.118,88.024,1.976,3.386,0.076,3.413,0.513,3.355,-0.404,9.4,34.4,48.2,38,41.4,12.6,21.715,23,11.5,29.63,13.889,10.6,28.302,58.2,12.4,265.2,115.2,29.4,94.6,43.2,45.666,12.8,29.63,5.4,44.907,41.667,18.4,16.2,2.2,11.2,98.214,5.2,41.8,72,206.66,1633,1528.8,16,42.4,214.2,147.4,361.6,73.617,68.627,80.868,6.213,50.2,39.2,73.134,5806.2,16.057,5588.184,26.236,127.586,0.868,53.6,6.746,62.8,5.758,71.191,49.77,24.11,1.992,58.173,3.183,122.8,229.4,352.2,34.867,63,86.2,17,19.6,66.6,75,52,7.6,21,115.6,11.4,24.2,35.6,37.4,74.866,101.8,8.2,16,31.873,14.2,13.2,12.4,11.8,86.2,1.8,25,10.8,49.6,24.701,48.207,49.801,84.063,0.337,3.363,0.013,3.438,0.135,3.219,-0.219,5.2,33.6,47.4,40.4,37,8.8,22.056,28.643,9.596,37.685,15.476,52.2,9.2,268.8,134.2,30,31.8,33.615,8.4,26.415,1.2,41.509,35.22,10,94,5.6,44.6,70.6,5.4,34.6,45.2,-2,-2.4,2,7.6,9.6,3.4,108.2,-90.85,29.964,3.6,-0.4,-0.37,-0.798,14.4,-1.6,12.8,-0.2,2,-1.4,0.6,1.4,10,7.2,3.8,0,8.4,2.4,-0.2,2.2,5.2,-8.8,3.4,-4,3.2,-6,1.2,-1.4,5.8,1,-0.4,3.961,1.639,0.023,4.2,0.8,0.8,-2.4,4.4,3.8,6,3.2,-3.6,-19,-0.6,11.4,4.4,4.2,-0.4,-2.8,1.4
Richmond,Rich,5,28,25.457,95.104,172.46,1446.8,1378.2,3,47.015,37.8,191.2,146.4,337.6,71.919,65.9,79.781,56.635,5.325,42.8,39.8,73.162,5443,16.123,5157.854,27.118,177.784,1.219,54,6.252,66,5.115,69.596,44.134,21.93,1.109,56.332,1.879,120,210.2,330.2,36.342,58,81.8,10,20.6,61.2,74.6,52.8,7.6,19.4,112.8,9.4,22,31.4,36.4,70.33,88.8,9.8,10,23.364,14.4,5.4,15,5.4,7.8,9.8,56.6,2,19.2,5.8,40.625,18.224,41.121,44.86,9.6,33.333,0.358,-0.358,59.93,-5.33,3.121,-0.278,3.214,-0.181,2.973,-0.432,2.4,24.2,30,23.2,25.6,7.8,16.765,22.843,8.629,29.08,10.682,12.6,23.81,47,6.6,275.4,135,30.2,89.6,37.2,41.518,8.2,22.043,3.4,40.323,35.484,16.6,17,-0.4,13.4,80.597,3.2,41.2,69.8,226.06,1845.2,1708.8,27,44.6,226.6,175.4,402,75.871,69.285,84.379,8.553,54.4,34.2,79.907,6149.2,15.297,5706.004,25.337,214.424,1.227,50.6,7.945,58,6.931,74.826,50.877,24.699,2.01,59.535,4.888,130,266,396,32.828,66,89.4,16.8,21.4,68,81.6,56.8,6.8,19.6,144.8,10.4,25,35.4,37.8,76.19,109.2,10.4,16,29.412,15.6,9.4,14.2,13.6,98.8,2.8,29,10.4,48.966,26.103,51.103,53.309,89.881,6.119,3.099,0.211,3.315,-0.179,2.826,0.705,5.2,37.4,56.2,35.6,50.8,12.4,25.556,27.528,12.36,39.13,18.069,63.4,8.8,256.6,119.6,25.8,33.8,37.556,7.8,23.077,3.6,36.686,35.503,9.6,91.667,8.6,37.8,68.2,-53.6,-398.4,-330.6,-24,-6.8,-35.4,-29,-64.4,-11.6,-706.2,-548.15,-36.64,3.4,8,-0.901,-3.009,-10,-55.8,-65.8,-8,-7.6,-6.8,-0.8,-6.8,-7,-4,0.8,-0.2,-32,-1,-3,-4,-1.4,-20.4,-0.6,-6,-1.2,-4,-6.4,-3.8,-42.2,-9.8,-4.6,-29.951,-11.449,0.022,-2.8,-13.2,-26.2,-12.4,-25.2,-4.6,-16.4,-2.2,18.8,15.4,4.4,3.4,0.4,-0.2,-5.4,3.4,1.6
