MatchId,Player,Team,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,Intercepts,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,ScoreLaunches,Tackles,PressureActs,Hitouts,Round
20180102,Bryce Gibbs,Adelaide,2,18.4,12.31,116,139,87,21,14,35,68.6,581,8,13,7.0,4,7,7,2.0,0,3,2,1,0,7,1.0,4,13.0,0,1
20180102,Cameron Ellis-Yolmen,Adelaide,0,11.6,12.14,77,66,67,7,10,17,76.5,202,3,11,9.0,1,6,5,0.0,1,1,1,0,0,5,0.0,1,20.0,0,1
20180102,Curtly Hampton,Adelaide,0,4.0,9.19,45,54,60,6,3,9,88.9,126,3,0,0.0,0,0,4,0.0,0,1,1,0,0,3,0.0,3,13.0,0,1
20180102,Daniel Talia,Adelaide,0,13.2,10.12,68,53,91,11,3,14,57.1,248,3,9,4.0,10,0,4,4.0,3,0,0,0,0,2,2.0,1,7.0,0,1
20180102,Darcy Fogarty,Adelaide,0,7.1,5.72,48,49,83,3,3,6,100.0,100,1,2,1.0,0,0,3,0.0,1,2,2,0,0,4,0.0,4,14.0,0,1
20180102,David Mackay,Adelaide,0,14.5,8.41,96,75,77,15,5,20,90.0,546,2,7,7.0,6,2,1,0.0,0,1,0,1,0,4,0.0,4,19.0,0,1
20180102,Eddie Betts,Adelaide,0,4.4,12.49,56,52,85,7,7,14,57.1,173,1,6,5.0,1,1,2,0.0,0,2,0,2,1,6,1.0,2,10.0,0,1
20180102,Hugh Greenwood,Adelaide,0,8.9,11.5,45,52,65,8,5,13,53.8,119,0,8,7.0,3,3,1,0.0,0,2,1,1,0,5,2.0,2,17.0,0,1
20180102,Jake Kelly,Adelaide,0,11.0,6.69,71,70,85,11,7,18,83.3,365,2,3,2.0,4,0,6,1.0,1,0,0,0,1,3,1.0,2,9.0,0,1
20180102,Josh Jenkins,Adelaide,0,7.3,10.27,71,64,86,6,5,11,63.6,185,2,6,3.0,0,0,5,0.0,3,4,2,2,1,7,1.0,3,13.0,4,1
20180102,Kyle Hartigan,Adelaide,0,7.2,7.24,44,38,96,4,7,11,81.8,137,1,3,3.0,6,0,4,2.0,0,0,0,0,0,2,2.0,0,7.0,0,1
20180102,Lachlan Murphy,Adelaide,0,5.2,5.36,32,34,75,4,2,6,50.0,18,0,3,3.0,0,0,1,0.0,0,2,1,1,0,3,0.0,2,19.0,0,1
20180102,Luke Brown,Adelaide,0,7.1,7.4,62,46,82,10,5,15,93.3,369,1,1,1.0,5,0,2,1.0,0,0,0,0,0,3,1.0,0,4.0,0,1
20180102,Matt Crouch,Adelaide,0,12.2,14.03,105,123,80,18,23,41,80.5,350,3,11,7.0,3,7,6,1.0,0,0,0,0,1,8,1.0,2,15.0,0,1
20180102,Mitch McGovern,Adelaide,0,8.1,8.04,51,46,88,6,3,9,66.7,237,3,5,4.0,1,1,4,0.0,1,2,1,1,0,6,1.0,3,14.0,0,1
20180102,Paul Seedsman,Adelaide,0,9.0,10.17,75,86,82,14,10,24,75.0,640,6,5,5.0,2,1,4,0.0,0,1,0,1,1,4,0.0,4,26.0,0,1
20180102,Richard Douglas,Adelaide,0,7.7,12.16,50,38,84,7,6,13,61.5,269,2,5,4.0,4,2,3,1.0,0,3,1,2,0,9,5.0,0,23.0,0,1
20180102,Rory Atkins,Adelaide,0,5.6,10.15,39,50,86,8,6,14,71.4,304,4,4,3.0,3,1,1,0.0,0,2,0,2,1,4,1.0,2,12.0,0,1
20180102,Rory Laird,Adelaide,6,25.9,11.19,137,124,81,15,25,40,87.5,502,2,14,14.0,15,1,8,3.0,0,0,0,0,0,7,3.0,1,10.0,0,1
20180102,Rory Sloane,Adelaide,0,12.3,15.82,89,91,84,11,12,23,69.6,325,5,12,5.0,2,6,2,0.0,0,0,0,0,1,5,1.0,7,30.0,0,1
20180102,Sam Jacobs,Adelaide,0,12.0,12.53,90,75,84,5,8,13,92.3,66,0,6,3.0,1,2,3,1.0,1,0,0,0,0,4,2.0,1,3.0,33,1
20180102,Tom Doedee,Adelaide,0,13.0,5.72,86,80,93,7,14,21,85.7,224,1,8,5.0,6,0,7,2.0,0,0,0,0,0,3,2.0,2,4.0,0,1
20180103,Alex Witherden,Brisbane,0,14.2,8.25,89,72,79,12,9,21,85.7,239,1,6,5.0,6,2,3,0.0,0,0,0,0,0,2,0.0,2,17.0,0,1
20180103,Allen Christensen,Brisbane,0,9.1,9.36,66,60,85,9,12,21,71.4,197,2,6,5.0,2,3,3,0.0,0,1,1,0,1,6,3.0,0,4.0,0,1
20180103,Cam Rayner,Brisbane,0,7.2,5.36,38,35,71,5,3,8,62.5,163,2,4,2.0,0,0,2,0.0,2,2,1,1,0,3,0.0,1,5.0,0,1
20180103,Charlie Cameron,Brisbane,2,14.9,9.41,83,87,88,12,5,17,64.7,269,3,8,5.0,1,2,5,0.0,1,5,3,2,0,11,1.0,2,15.0,0,1
20180103,Daniel McStay,Brisbane,0,6.9,9.25,50,33,89,5,6,11,90.9,86,0,2,2.0,4,0,3,1.0,0,0,0,0,0,1,1.0,0,7.0,0,1
20180103,Daniel Rich,Brisbane,0,3.2,13.55,21,21,28,4,3,7,71.4,76,0,3,3.0,2,1,1,0.0,0,0,0,0,0,0,0.0,0,3.0,0,1
20180103,Darcy Gardiner,Brisbane,0,6.3,8.17,57,53,89,8,5,13,76.9,141,0,6,1.0,6,0,5,2.0,1,0,0,0,0,0,0.0,1,7.0,0,1
20180103,Dayne Beams,Brisbane,0,6.9,13.38,69,97,87,14,12,26,61.5,345,7,11,4.0,0,7,6,0.0,1,2,0,1,0,8,0.0,3,12.0,0,1
20180103,Dayne Zorko,Brisbane,0,4.8,15.84,32,57,88,11,3,14,21.4,296,4,4,3.0,1,0,2,0.0,0,2,0,2,0,4,1.0,4,27.0,0,1
20180103,Eric Hipwood,Brisbane,0,8.3,6.43,39,38,93,6,1,7,85.7,160,4,4,2.0,1,1,3,0.0,1,1,1,0,2,4,1.0,2,5.0,0,1
20180103,Harris Andrews,Brisbane,0,7.3,11.0,67,48,98,7,4,11,72.7,154,1,3,2.0,3,0,5,1.0,1,0,0,0,1,1,0.0,1,5.0,0,1
20180103,Hugh McCluggage,Brisbane,0,1.5,5.45,48,59,85,11,7,18,55.6,340,1,4,3.0,4,0,4,1.0,0,1,0,1,0,5,2.0,1,14.0,0,1
20180103,Jarrod Berry,Brisbane,0,16.5,7.93,103,106,73,13,6,19,84.2,290,2,6,5.0,1,3,8,0.0,0,3,3,0,1,5,1.0,3,16.0,0,1
20180103,Josh Walker,Brisbane,0,2.1,7.96,34,48,88,6,2,8,62.5,140,2,2,1.0,0,0,3,0.0,0,1,1,0,0,3,0.0,2,3.0,2,1
20180103,Lewis Taylor,Brisbane,0,9.3,10.59,94,104,85,15,12,27,74.1,307,1,8,6.0,2,2,9,0.0,0,0,0,0,1,7,3.0,2,8.0,0,1
20180103,Luke Hodge,Brisbane,0,7.4,10.27,93,86,81,14,11,25,76.0,284,0,8,6.0,11,0,5,1.0,0,0,0,0,0,2,1.0,2,6.0,0,1
20180103,Mitch Robinson,Brisbane,0,18.0,10.8,83,89,72,12,11,23,73.9,354,5,11,4.0,0,3,7,0.0,2,2,1,0,0,6,0.0,2,17.0,0,1
20180103,Nicholas Robertson,Brisbane,0,14.2,6.63,98,104,86,12,15,27,81.5,284,2,11,8.0,5,5,4,0.0,0,0,0,0,0,2,0.0,6,17.0,0,1
20180103,Ryan Lester,Brisbane,0,9.1,8.98,88,88,83,10,8,18,72.2,186,5,9,6.0,3,4,4,0.0,0,1,0,0,0,5,0.0,7,17.0,0,1
20180103,Sam Mayes,Brisbane,0,6.2,7.96,74,69,88,13,6,19,68.4,357,3,4,4.0,4,2,4,2.0,0,1,0,1,0,4,2.0,2,14.0,0,1
20180103,Stefan Martin,Brisbane,6,13.6,12.04,111,94,94,8,11,19,68.4,171,2,10,4.0,2,5,0,0.0,0,0,0,0,1,6,4.0,1,8.0,42,1
20180103,Tom Bell,Brisbane,0,9.8,8.16,60,41,69,8,8,16,62.5,215,2,9,6.0,3,4,1,0.0,0,3,1,1,1,4,1.0,0,24.0,0,1
20180101,Aaron Mullett,Carlton,0,8.5,7.21,57,49,88,10,6,16,81.3,268,3,6,5.0,5,0,3,0.0,0,0,0,0,0,3,2.0,1,12.0,0,1
20180101,Caleb Marchbank,Carlton,0,13.3,5.81,105,86,86,13,6,19,84.2,411,3,6,3.0,6,0,6,3.0,1,0,0,0,0,2,1.0,4,12.0,0,1
20180101,Charlie Curnow,Carlton,2,20.2,10.76,126,115,90,14,5,19,73.7,464,5,7,5.0,1,0,10,0.0,1,7,5,0,1,9,0.0,2,9.0,0,1
20180101,Ciaran Byrne,Carlton,0,4.7,7.13,48,50,85,6,8,14,50.0,242,0,4,4.0,4,1,4,0.0,0,0,0,0,0,0,0.0,1,12.0,0,1
20180101,Dale Thomas,Carlton,0,9.0,6.21,73,74,83,10,14,24,70.8,262,3,10,8.0,5,3,5,1.0,0,0,0,0,0,0,0.0,1,13.0,0,1
20180101,Ed Curnow,Carlton,0,13.1,10.06,95,88,86,15,14,29,72.4,438,6,15,9.0,0,7,2,0.0,1,0,0,0,0,6,1.0,4,17.0,0,1
20180101,Jack Silvagni,Carlton,0,2.1,5.76,28,29,84,3,3,6,83.3,108,2,2,2.0,1,0,3,0.0,0,0,0,0,0,0,0.0,2,17.0,0,1
20180101,Jacob Weitering,Carlton,0,7.9,8.9,55,38,86,4,5,9,66.7,82,1,6,5.0,6,0,3,1.0,0,1,0,0,0,1,1.0,3,14.0,0,1
20180101,Jarrod Garlett,Carlton,0,9.5,7.9,61,74,75,9,8,17,52.9,264,3,6,5.0,3,0,7,1.0,0,3,2,0,0,3,0.0,0,7.0,0,1
20180101,Jed Lamb,Carlton,0,4.1,6.26,58,58,80,10,6,16,62.5,164,1,3,3.0,1,0,5,0.0,0,1,0,1,1,2,1.0,0,15.0,0,1
20180101,Kade Simpson,Carlton,6,21.9,9.86,150,129,91,24,11,35,85.7,903,2,10,8.0,9,1,6,2.0,2,0,0,0,0,8,5.0,4,12.0,0,1
20180101,Lachie Plowman,Carlton,0,9.1,9.1,88,60,96,7,6,13,92.3,165,0,2,2.0,4,0,5,1.0,0,0,0,0,0,1,0.0,3,14.0,0,1
20180101,Levi Casboult,Carlton,0,8.4,6.73,78,68,91,7,3,10,80.0,233,1,6,1.0,1,3,4,0.0,2,1,1,0,0,3,2.0,1,13.0,19,1
20180101,Liam Jones,Carlton,0,11.0,10.11,54,33,97,6,4,10,70.0,100,0,5,5.0,8,0,2,2.0,0,0,0,0,0,2,1.0,1,10.0,0,1
20180101,Marc Murphy,Carlton,0,11.7,12.06,61,68,89,10,13,23,69.6,370,2,8,4.0,1,6,3,0.0,0,0,0,0,1,6,1.0,1,21.0,0,1
20180101,Matthew Kennedy,Carlton,0,-1.1,7.54,3,7,24,2,2,4,75.0,58,1,0,0.0,0,0,2,0.0,0,0,0,0,1,2,0.0,0,3.0,0,1
20180101,Matthew Kreuzer,Carlton,0,9.4,13.0,74,73,66,7,10,17,58.8,126,1,8,6.0,2,4,1,0.0,0,1,0,1,0,4,2.0,1,14.0,23,1
20180101,Matthew Wright,Carlton,0,14.2,10.37,84,84,83,8,3,11,72.7,198,1,5,3.0,0,2,5,0.0,1,5,5,0,0,7,1.0,2,10.0,0,1
20180101,Paddy Dow,Carlton,0,2.6,5.36,35,47,71,5,6,11,27.3,150,1,4,4.0,1,1,1,0.0,0,1,0,0,0,2,0.0,5,19.0,0,1
20180101,Patrick Cripps,Carlton,10,18.1,13.97,130,130,94,13,23,36,66.7,281,5,25,12.0,2,9,5,1.0,4,2,0,1,1,4,0.0,7,21.0,0,1
20180101,Sam Petrevski-Seton,Carlton,0,9.2,8.55,65,76,77,11,5,16,75.0,210,1,6,2.0,0,2,4,0.0,0,1,1,0,0,6,0.0,5,17.0,0,1
20180101,Zac Fisher,Carlton,0,13.7,6.87,93,72,81,13,8,21,81.0,377,5,8,5.0,1,3,2,0.0,0,1,1,0,1,8,1.0,1,17.0,0,1
20180106,Adam Treloar,Collingwood,0,5.9,14.39,87,105,81,14,19,33,42.4,463,4,13,8.0,4,4,1,0.0,0,2,0,1,0,4,2.0,6,19.0,0,1
20180106,Ben Crocker,Collingwood,0,3.5,4.12,59,49,70,6,3,9,44.4,205,2,6,5.0,1,0,2,0.0,0,5,2,3,0,6,0.0,3,7.0,0,1
20180106,Ben Reid,Collingwood,0,8.3,8.35,72,68,84,8,3,11,81.8,170,1,5,2.0,0,0,6,0.0,1,1,1,0,0,1,0.0,3,9.0,0,1
20180106,Brayden Maynard,Collingwood,0,2.4,9.21,63,72,83,16,3,19,78.9,486,4,5,3.0,3,2,6,1.0,1,1,0,1,0,3,0.0,2,19.0,0,1
20180106,Brodie Grundy,Collingwood,0,14.2,12.84,95,84,83,7,5,12,58.3,52,3,7,4.0,5,1,4,2.0,1,0,0,0,0,3,2.0,3,14.0,28,1
20180106,Darcy Moore,Collingwood,0,11.6,8.31,83,86,89,11,4,15,80.0,281,2,6,2.0,6,0,8,2.0,2,1,1,0,0,3,1.0,3,10.0,0,1
20180106,Jack Crisp,Collingwood,0,13.8,12.14,87,64,87,10,7,17,64.7,281,2,13,8.0,9,1,3,3.0,2,0,0,0,0,1,0.0,4,17.0,0,1
20180106,Jaidyn Stephenson,Collingwood,0,6.6,5.72,62,61,74,10,6,16,68.8,326,4,5,4.0,3,1,4,1.0,0,0,0,0,1,2,0.0,3,18.0,0,1
20180106,James Aish,Collingwood,0,8.1,8.18,54,54,80,8,9,17,76.5,189,2,7,4.0,5,2,1,0.0,0,2,1,0,2,6,2.0,0,16.0,0,1
20180106,Jeremy Howe,Collingwood,0,15.6,12.1,78,56,92,9,3,12,91.7,411,2,4,2.0,5,0,2,1.0,0,1,1,0,0,3,2.0,3,10.0,0,1
20180106,Josh Smith,Collingwood,0,2.0,6.38,45,52,83,7,7,14,71.4,280,2,4,2.0,2,0,3,0.0,0,1,0,1,1,5,1.0,3,15.0,0,1
20180106,Josh Thomas,Collingwood,0,12.5,9.59,71,77,79,10,7,17,70.6,207,4,11,8.0,3,5,3,0.0,0,3,1,1,1,6,1.0,4,18.0,0,1
20180106,Lynden Dunn,Collingwood,0,3.5,8.4,69,59,93,9,3,12,83.3,174,0,4,3.0,6,0,3,1.0,0,0,0,0,0,1,0.0,4,8.0,0,1
20180106,Mason Cox,Collingwood,0,6.6,8.6,47,40,75,4,2,6,66.7,88,1,4,2.0,0,2,0,0.0,0,0,0,0,0,1,0.0,1,14.0,18,1
20180106,Sam Murray,Collingwood,0,5.0,5.36,72,76,69,12,7,19,73.7,349,4,8,4.0,5,1,4,2.0,1,0,0,0,0,1,0.0,3,6.0,0,1
20180106,Scott Pendlebury,Collingwood,0,13.4,15.58,99,108,79,12,14,26,73.1,350,3,13,8.0,6,8,2,1.0,0,1,0,1,0,3,3.0,9,23.0,0,1
20180106,Steele Sidebottom,Collingwood,4,14.5,12.51,91,108,88,15,16,31,74.2,468,8,10,7.0,4,6,5,0.0,0,1,1,0,0,6,2.0,4,21.0,0,1
20180106,Taylor Adams,Collingwood,0,6.9,13.2,69,71,85,9,11,20,60.0,236,3,15,9.0,4,5,2,0.0,0,0,0,0,0,2,0.0,4,18.0,0,1
20180106,Tom Langdon,Collingwood,0,9.7,10.91,56,47,86,4,10,14,85.7,62,0,8,5.0,9,0,4,2.0,2,0,0,0,0,2,1.0,2,6.0,0,1
20180106,Tom Phillips,Collingwood,0,6.8,10.6,56,67,85,10,10,20,70.0,294,3,6,6.0,4,2,3,0.0,0,1,0,0,0,4,2.0,2,20.0,0,1
20180106,Travis Varcoe,Collingwood,0,2.5,7.64,38,32,68,2,5,7,57.1,51,1,4,4.0,3,0,0,0.0,0,0,0,0,0,1,1.0,4,16.0,0,1
20180106,Will Hoskin-Elliott,Collingwood,0,15.9,9.74,80,67,86,12,4,16,81.3,261,3,7,6.0,3,0,4,0.0,0,1,1,0,0,4,1.0,1,9.0,0,1
20180102,Adam Saad,Essendon,0,10.9,11.66,66,41,86,3,9,12,83.3,168,1,7,7.0,7,1,2,2.0,0,0,0,0,1,3,1.0,2,9.0,0,1
20180102,Andrew McGrath,Essendon,0,14.9,7.48,102,92,85,9,17,26,80.8,226,1,11,10.0,5,2,3,0.0,0,1,1,0,0,8,2.0,4,17.0,0,1
20180102,Anthony McDonald-Tipungwuti,Essendon,0,5.2,11.94,65,73,81,9,5,14,71.4,222,2,4,2.0,0,1,6,0.0,1,2,0,1,1,4,0.0,5,21.0,0,1
20180102,Brendon Goddard,Essendon,5,16.1,11.16,102,110,92,15,14,29,82.8,523,2,8,6.0,7,2,6,1.0,1,2,1,1,1,6,3.0,3,15.0,0,1
20180102,Cale Hooker,Essendon,0,10.0,9.39,92,96,92,8,7,15,66.7,179,2,7,2.0,2,0,9,0.0,4,6,3,1,0,8,1.0,3,6.0,0,1
20180102,Conor McKenna,Essendon,0,11.1,9.23,74,59,85,8,6,14,78.6,331,2,4,4.0,2,0,1,0.0,0,0,0,0,0,4,2.0,5,11.0,0,1
20180102,Darcy Parish,Essendon,0,5.0,10.16,77,80,86,11,8,19,68.4,362,5,6,2.0,0,5,0,0.0,0,2,0,2,2,8,0.0,7,24.0,0,1
20180102,David Zaharakis,Essendon,4,20.0,11.4,131,117,90,22,13,35,80.0,735,8,12,8.0,3,5,4,0.0,0,0,0,0,0,4,1.0,4,17.0,0,1
20180102,Devon Smith,Essendon,0,11.5,10.25,92,91,87,14,9,23,82.6,419,2,8,7.0,1,6,3,0.0,0,1,0,1,0,6,4.0,5,47.0,0,1
20180102,Dyson Heppell,Essendon,6,19.2,12.48,142,145,88,21,14,35,80.0,662,9,11,7.0,7,3,13,3.0,0,0,0,0,1,7,2.0,5,22.0,0,1
20180102,Jake Stringer,Essendon,0,8.2,11.04,64,74,71,6,10,16,50.0,115,3,9,4.0,2,3,2,1.0,1,3,0,1,0,4,0.0,7,21.0,0,1
20180102,James Stewart,Essendon,2,16.5,7.86,112,100,83,10,6,16,81.3,354,3,6,3.0,4,0,7,0.0,2,5,3,2,2,10,3.0,4,13.0,6,1
20180102,Joe Daniher,Essendon,0,2.2,11.83,58,72,100,9,6,15,46.7,189,3,6,3.0,0,0,7,0.0,2,6,2,1,0,7,0.0,1,6.0,0,1
20180102,Josh Begley,Essendon,0,7.9,6.3,61,60,75,7,4,11,54.5,179,4,6,6.0,1,0,1,0.0,0,3,1,2,1,5,0.0,5,25.0,0,1
20180102,Josh Green,Essendon,0,11.3,7.67,69,59,74,10,1,11,54.5,225,2,8,5.0,1,0,1,0.0,0,4,2,2,0,6,1.0,2,21.0,0,1
20180102,Kyle Langford,Essendon,0,2.6,7.0,54,68,80,11,12,23,65.2,290,3,7,4.0,3,1,3,0.0,0,0,0,0,0,6,1.0,2,12.0,0,1
20180102,Matt Dea,Essendon,0,11.4,9.32,47,27,73,2,9,11,100.0,63,0,6,6.0,7,0,1,0.0,0,0,0,0,0,2,1.0,0,5.0,0,1
20180102,Michael Hartley,Essendon,0,9.8,9.83,63,49,91,8,1,9,100.0,138,1,2,0.0,4,0,5,4.0,2,0,0,0,0,1,1.0,2,9.0,0,1
20180102,Michael Hurley,Essendon,5,10.7,10.81,100,99,91,15,13,28,75.0,408,2,12,8.0,14,0,7,3.0,1,0,0,0,0,4,2.0,1,5.0,0,1
20180102,Mitch Brown,Essendon,0,8.7,8.04,71,56,89,8,5,13,92.3,197,1,5,2.0,5,1,8,3.0,1,0,0,0,1,2,0.0,0,2.0,0,1
20180102,Tom Bellchambers,Essendon,0,17.5,10.21,89,77,85,5,4,9,100.0,212,4,5,1.0,4,1,3,1.0,1,1,1,0,0,5,4.0,1,9.0,33,1
20180102,Zach Merrett,Essendon,0,4.7,12.96,17,23,16,3,4,7,42.9,102,0,6,2.0,2,1,0,0.0,0,0,0,0,0,1,0.0,1,11.0,0,1
20180104,Aaron Sandilands,Fremantle,0,15.8,12.65,104,111,81,5,11,16,81.3,43,0,12,7.0,1,6,5,1.0,3,1,1,0,0,2,0.0,2,7.0,52,1
20180104,Alex Pearce,Fremantle,0,6.9,7.27,57,48,93,6,4,10,80.0,90,0,6,4.0,6,0,6,2.0,2,0,0,0,0,0,0.0,1,6.0,0,1
20180104,Andrew Brayshaw,Fremantle,0,8.4,5.36,58,45,66,4,8,12,75.0,145,2,7,6.0,2,2,3,2.0,1,0,0,0,0,3,2.0,2,25.0,0,1
20180104,Bailey Banfield,Fremantle,0,6.8,5.72,51,54,82,8,4,12,66.7,268,5,4,2.0,2,0,3,0.0,1,0,0,0,0,1,0.0,3,20.0,0,1
20180104,Bradley Hill,Fremantle,0,3.5,7.95,43,69,72,13,2,15,46.7,435,3,1,1.0,3,0,5,1.0,0,1,1,0,0,1,0.0,2,16.0,0,1
20180104,Brandon Matera,Fremantle,0,10.0,9.52,79,91,82,13,6,19,78.9,351,6,2,1.0,0,0,7,0.0,0,1,1,0,1,4,0.0,3,18.0,0,1
20180104,Cam Sutcliffe,Fremantle,0,1.7,5.75,54,49,86,6,11,17,82.4,196,1,5,5.0,5,0,6,0.0,0,0,0,0,0,1,0.0,0,11.0,0,1
20180104,Cameron McCarthy,Fremantle,0,7.9,6.3,63,79,87,10,3,13,53.8,372,5,5,3.0,0,0,7,0.0,1,4,1,3,0,6,0.0,3,14.0,0,1
20180104,Connor Blakely,Fremantle,0,10.3,9.98,67,63,83,11,6,17,88.2,221,1,7,6.0,3,2,4,0.0,0,0,0,0,0,1,0.0,1,12.0,0,1
20180104,Danyle Pearce,Fremantle,0,7.9,7.08,39,46,76,5,7,12,75.0,173,2,3,3.0,3,1,3,1.0,0,0,0,0,1,1,0.0,2,15.0,0,1
20180104,Darcy Tucker,Fremantle,0,6.0,6.73,55,42,77,7,5,12,100.0,204,0,5,5.0,0,3,1,0.0,0,0,0,0,0,3,1.0,2,18.0,0,1
20180104,David Mundy,Fremantle,0,10.2,11.36,83,71,73,7,14,21,76.2,180,2,13,7.0,1,5,4,0.0,0,0,0,0,1,5,2.0,3,15.0,0,1
20180104,Ed Langdon,Fremantle,0,7.3,7.23,47,66,79,8,9,17,70.6,296,2,1,1.0,0,1,2,0.0,0,1,1,0,0,2,0.0,3,24.0,0,1
20180104,Hayden Ballantyne,Fremantle,0,3.0,6.68,40,36,82,6,4,10,70.0,122,1,4,4.0,1,1,2,0.0,0,0,0,0,1,1,0.0,3,18.0,0,1
20180104,Lachie Neale,Fremantle,0,13.0,14.15,99,100,78,14,24,38,63.2,351,2,17,12.0,3,6,4,0.0,0,1,0,0,1,6,2.0,1,18.0,0,1
20180104,Luke Ryan,Fremantle,0,14.9,7.69,92,71,84,13,3,16,93.8,481,1,5,5.0,8,0,6,2.0,0,0,0,0,0,2,2.0,2,15.0,0,1
20180104,Matt Taberner,Fremantle,0,13.2,6.61,72,90,97,14,6,20,75.0,314,2,7,5.0,7,1,9,4.0,2,1,1,0,1,4,1.0,1,11.0,5,1
20180104,Michael Johnson,Fremantle,0,6.4,8.12,57,57,90,10,4,14,92.9,222,0,1,1.0,6,0,7,4.0,0,0,0,0,0,1,1.0,1,11.0,0,1
20180104,Michael Walters,Fremantle,0,12.2,11.95,83,92,84,11,7,18,77.8,381,4,8,3.0,1,3,4,0.0,0,2,1,0,1,4,0.0,6,20.0,0,1
20180104,Nat Fyfe,Fremantle,0,12.9,17.28,75,67,82,10,12,22,68.2,369,3,13,9.0,2,3,1,0.0,0,1,1,0,0,4,2.0,3,20.0,0,1
20180104,Nathan Wilson,Fremantle,0,13.6,9.14,64,54,85,11,4,15,86.7,292,2,2,2.0,5,0,3,2.0,0,1,1,0,0,4,2.0,0,3.0,0,1
20180104,Shane Kersten,Fremantle,0,2.0,6.69,32,38,82,6,6,12,66.7,239,5,4,3.0,0,1,3,0.0,0,2,0,2,0,2,0.0,0,8.0,0,1
20180108,Brandan Parfitt,Geelong,0,11.2,6.42,104,101,87,13,9,22,68.2,532,5,10,4.0,2,2,3,0.0,0,4,2,2,0,10,0.0,4,25.0,0,1
20180108,Cameron Guthrie,Geelong,0,14.2,8.98,74,60,88,11,9,20,80.0,253,0,5,5.0,7,1,3,1.0,0,1,1,0,0,5,1.0,0,14.0,0,1
20180108,Cory Gregson,Geelong,0,3.2,7.38,35,42,84,5,6,11,63.6,136,1,3,3.0,2,0,2,0.0,0,1,0,0,1,2,0.0,3,23.0,0,1
20180108,Daniel Menzel,Geelong,5,21.1,10.43,103,85,82,11,4,15,66.7,278,3,9,5.0,1,0,6,0.0,4,6,4,2,1,9,0.0,0,9.0,0,1
20180108,Esava Ratugolea,Geelong,0,-0.3,5.72,32,39,68,5,3,8,87.5,102,1,2,2.0,0,1,5,0.0,0,2,1,1,0,4,1.0,0,7.0,5,1
20180108,Gary Ablett,Geelong,6,11.5,16.45,116,117,93,22,17,39,61.5,616,7,10,9.0,4,2,5,1.0,0,2,1,1,1,12,2.0,1,21.0,0,1
20180108,Harry Taylor,Geelong,0,5.6,9.26,19,16,20,2,2,4,100.0,22,0,2,2.0,3,0,2,1.0,0,0,0,0,0,0,0.0,0,1.0,0,1
20180108,Jake Kolodjashnij,Geelong,0,14.2,5.9,95,70,85,10,10,20,80.0,359,2,8,6.0,10,0,5,3.0,2,1,0,1,0,5,2.0,1,6.0,0,1
20180108,James Parsons,Geelong,0,7.1,5.85,76,78,85,8,9,17,76.5,233,2,5,5.0,2,2,8,0.0,0,2,1,1,2,9,1.0,2,8.0,0,1
20180108,Jed Bews,Geelong,0,7.5,8.6,46,42,85,6,4,10,90.0,112,0,3,1.0,2,1,4,1.0,1,0,0,0,0,1,0.0,1,6.0,0,1
20180108,Joel Selwood,Geelong,5,21.2,13.91,125,122,80,17,22,39,79.5,474,3,13,8.0,3,8,4,0.0,0,2,0,2,1,11,4.0,5,19.0,0,1
20180108,Jordan Murdoch,Geelong,0,3.0,7.53,77,106,84,13,11,24,50.0,387,2,7,4.0,4,1,5,0.0,0,2,1,1,0,6,2.0,5,18.0,0,1
20180108,Lachie Fogarty,Geelong,0,12.6,5.72,82,72,79,8,12,20,70.0,152,0,10,8.0,5,1,4,0.0,1,1,1,0,1,6,1.0,2,18.0,0,1
20180108,Mark Blicavs,Geelong,0,5.4,10.31,42,38,94,2,7,9,88.9,78,1,4,2.0,0,1,1,0.0,0,0,0,0,0,3,1.0,4,15.0,1,1
20180108,Mitch Duncan,Geelong,0,9.1,12.98,94,110,86,15,11,26,65.4,428,1,7,7.0,3,2,10,1.0,0,0,0,0,0,4,0.0,4,26.0,0,1
20180108,Sam Menegola,Geelong,0,8.6,13.46,74,69,80,8,10,18,72.2,180,1,8,5.0,0,5,4,0.0,0,0,0,0,0,4,1.0,6,24.0,0,1
20180108,Tim Kelly,Geelong,0,19.3,5.36,118,81,91,10,17,27,70.4,380,6,13,11.0,2,4,3,0.0,1,1,1,0,1,12,4.0,2,24.0,0,1
20180108,Tom Hawkins,Geelong,0,2.9,11.1,57,59,93,8,6,14,57.1,107,0,7,3.0,0,1,6,0.0,2,1,0,1,0,6,0.0,1,15.0,1,1
20180108,Tom Stewart,Geelong,0,12.6,6.99,84,66,86,11,6,17,82.4,345,1,5,3.0,5,0,7,2.0,2,0,0,0,0,2,1.0,0,8.0,0,1
20180108,Zac Smith,Geelong,0,11.8,12.71,75,63,70,3,8,11,90.9,81,1,7,6.0,1,4,3,0.0,0,1,1,0,1,4,1.0,2,15.0,23,1
