MatchId,Player,Team,CoachesVotes,RatingPoints,EstimatedRating,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,AssistedMetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,HandballReceives,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,xScore,xScoreRating,GoalAssists,ScoreInvolvements,ScoreLaunches,Tackles,PressureActs,Hitouts,Round
20260002,Sam De Koning,Geelong,0.0,2.9,8.5,2.8,-0.3,4.2,-1.8,41,45,0.0,0.0,81,6,7,13,61.5,139,134,1,4,3,2,2,1,6,15,2,5,1,0,0,0,0,0.0,0.0,0,0,0,0,5,1,0
20260002,Shannon Neale,Geelong,0.0,3.8,8.12,-1.5,2.6,4.9,-3.9,48,40,0.0,0.0,90,4,1,5,40.0,131,1,0,5,0,3,0,1,0,0,1,2,0,0,4,1,2,12.6,-4.6,1,5,0,1,8,6,0
20260002,Shaun Mannagh,Geelong,0.0,10.6,11.7,1.4,7.7,4.6,4.4,56,52,0.0,0.0,81,8,2,10,80.0,272,118,2,3,1,2,0,4,1,0,1,3,0,1,2,1,0,6.3,-0.3,1,4,1,2,19,0,0
20260002,Tanner Bruhn,Geelong,0.0,13.6,10.11,2.3,8.5,4.1,8.4,91,98,0.03,0.0,72,22,9,31,67.7,600,266,4,6,6,3,3,13,6,3,2,5,0,0,1,0,1,2.7,-1.7,2,6,2,1,5,0,0
20260002,Tom Atkins,Geelong,0.0,14.6,12.78,7.3,5.4,11.0,0.8,98,102,0.02,0.0,77,13,13,26,57.7,261,310,3,16,12,6,5,6,5,73,6,3,0,0,0,0,0,0.0,0.0,0,5,4,6,22,0,0
20260002,Tom Stewart,Geelong,0.0,11.1,10.23,1.1,8.0,5.2,3.3,104,75,0.0,0.0,80,16,8,24,79.2,596,235,1,6,5,5,4,8,8,0,1,2,0,0,0,0,0,0.0,0.0,0,2,1,1,8,0,0
20260002,Zach Guthrie,Geelong,0.0,8.6,8.85,0.0,8.2,4.9,2.9,81,75,0.0,0.0,71,9,9,18,88.9,229,320,0,5,2,5,2,8,6,0,0,5,2,1,0,0,0,0.0,0.0,0,2,0,3,13,0,0
20260002,Alex Davies,Gold Coast,0.0,9.4,10.03,1.3,3.1,7.6,-0.6,60,60,0.02,0.0,59,5,12,17,52.9,157,21,3,14,7,5,3,6,3,61,4,0,0,0,0,0,0,0.0,0.0,0,3,1,8,24,0,0
20260002,Bailey Humphrey,Gold Coast,8.0,16.7,10.39,0.2,13.9,7.9,7.5,116,86,1.2,4.0,77,11,4,15,53.3,335,61,2,6,5,6,5,4,4,9,1,4,0,0,6,4,2,13.9,12.1,1,9,3,3,10,0,0
20260002,Ben King,Gold Coast,0.0,7.2,8.06,0.0,5.5,2.5,6.7,46,39,0.05,0.0,96,4,1,5,100.0,84,-7,0,3,2,3,2,1,0,0,0,2,0,0,4,4,0,17.3,6.7,0,4,0,0,11,0,0
20260002,Ben Long,Gold Coast,0.0,11.1,6.68,-0.3,9.6,3.7,6.5,74,70,0.01,0.0,83,7,7,14,64.3,111,200,1,7,6,6,5,3,3,0,0,1,0,0,2,2,0,6.7,5.3,1,5,1,5,14,0,0
20260002,Bodhi Uwland,Gold Coast,0.0,8.9,9.18,0.0,6.0,2.6,5.0,71,57,0.01,0.0,89,10,9,19,94.7,352,293,1,3,3,3,3,6,6,0,1,3,0,0,0,0,0,0.0,0.0,1,2,2,2,9,0,0
20260002,Christian Petracca,Gold Coast,10.0,36.9,14.25,6.8,26.2,9.4,24.4,170,121,2.95,95.0,77,15,19,34,82.4,678,507,10,15,12,7,6,13,3,58,6,5,0,1,3,3,0,9.8,8.2,1,12,2,2,16,0,0
20260002,Daniel Rioli,Gold Coast,0.0,7.6,9.64,3.3,6.1,6.5,2.6,96,90,0.08,0.0,84,15,9,24,75.0,475,368,5,6,2,3,1,13,5,0,3,4,1,0,1,0,1,3.3,-2.3,1,3,1,3,14,0,0
20260002,Ethan Read,Gold Coast,0.0,-5.8,4.71,0.2,-8.0,3.0,-8.8,43,62,0.01,0.0,78,8,6,14,42.9,102,147,1,3,1,2,1,7,1,15,0,3,0,1,2,0,1,6.3,-5.3,2,5,0,4,11,6,0
20260002,Jarrod Witts,Gold Coast,0.0,8.3,13.09,3.0,4.7,4.7,-0.8,71,79,0.01,0.0,79,3,5,8,50.0,66,93,2,6,3,2,1,2,1,85,1,1,1,1,0,0,0,0.0,0.0,0,5,3,1,7,52,0
20260002,Joel Jeffrey,Gold Coast,0.0,9.2,10.33,0.0,8.3,2.9,5.8,88,80,0.02,0.0,80,16,6,22,86.4,537,314,4,4,4,4,4,9,6,0,0,5,0,0,0,0,0,0.0,0.0,1,2,1,2,9,0,0
20260002,John Noble,Gold Coast,4.0,14.2,8.77,1.1,11.3,1.7,9.4,116,115,0.7,1.0,83,17,11,28,82.1,570,406,2,2,2,1,1,16,3,0,0,6,0,0,2,2,0,6.7,5.3,0,4,1,3,7,0,0
20260002,Jy Farrar,Gold Coast,0.0,3.2,7.08,0.0,1.0,2.5,-2.0,29,28,0.0,0.0,66,1,4,5,80.0,-38,45,0,3,2,3,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1,0,4,14,0,0
20260002,Lachie Weller,Gold Coast,0.0,9.9,8.45,2.5,6.3,4.0,4.7,73,71,0.02,0.0,81,10,11,21,81.0,563,298,4,6,5,4,3,11,5,0,2,2,1,0,0,0,0,0.0,0.0,0,4,1,3,11,0,0
20260002,Leonardo Lombard,Gold Coast,0.0,10.6,4.08,0.0,8.6,2.1,6.8,69,75,0.02,0.0,80,9,6,15,73.3,369,166,5,4,4,4,4,5,3,0,0,4,0,0,4,2,2,10.0,4.0,1,7,0,4,18,0,0
20260002,Mac Andrew,Gold Coast,0.0,14.0,8.52,0.6,9.0,6.8,4.7,73,78,0.02,0.0,84,9,17,26,88.5,289,367,3,8,7,6,5,11,7,0,2,5,0,0,1,0,0,1.3,-1.3,0,3,1,1,9,0,0
20260002,Noah Anderson,Gold Coast,0.0,12.1,16.49,5.5,3.1,7.8,2.9,100,100,0.24,0.0,84,17,7,24,62.5,562,237,10,12,7,6,4,9,5,73,6,5,0,0,5,1,4,12.9,-2.9,1,12,4,3,18,0,0
20260002,Oscar Adams,Gold Coast,0.0,9.2,3.07,0.0,7.3,5.3,1.7,53,44,0.0,0.0,71,3,9,12,91.7,98,141,1,7,4,7,4,5,6,0,0,1,0,0,0,0,0,0.0,0.0,0,1,0,3,8,0,0
20260002,Sam Clohesy,Gold Coast,0.0,9.1,8.25,-1.0,9.0,4.3,4.6,74,64,0.01,0.0,79,10,9,19,84.2,410,264,4,5,5,5,5,9,5,0,0,5,0,0,0,0,0,0.0,0.0,0,2,1,1,12,0,0
20260002,Sam Collins,Gold Coast,3.0,11.1,11.46,-0.2,7.9,7.5,-3.7,89,64,0.1,0.0,88,5,12,17,70.6,137,171,0,7,4,6,4,4,9,0,0,8,5,2,0,0,0,0.0,0.0,0,1,1,1,5,0,0
20260002,Touk Miller,Gold Coast,4.0,20.1,14.78,4.1,12.5,9.3,7.2,120,109,0.33,0.0,77,10,20,30,80.0,356,352,3,11,11,6,6,14,5,9,4,3,1,0,1,1,0,2.2,3.8,0,4,1,6,16,0,0
20260002,Wil Powell,Gold Coast,1.0,14.4,9.48,2.3,4.7,4.3,4.4,87,69,0.06,0.0,79,10,9,19,84.2,365,310,3,5,4,2,2,10,2,76,2,2,0,0,0,0,0,0.0,0.0,1,3,2,5,20,0,0
20260002,Will Graham,Gold Coast,0.0,0.2,9.43,1.6,-1.2,2.0,-0.1,46,42,0.0,0.0,62,5,3,8,75.0,202,153,2,4,3,1,1,0,1,15,2,4,0,0,2,0,1,6.8,-5.8,2,6,2,4,15,0,0
20260002,Zeke Uwland,Gold Coast,0.0,1.2,5.36,0.0,-0.3,3.8,-0.7,37,42,0.01,0.0,62,10,6,16,62.5,339,266,5,4,3,4,3,7,5,0,0,1,0,0,0,0,0,0.0,0.0,0,4,2,1,7,0,0
20260003,Callum Brown,Greater Western Sydney,0.0,6.7,8.74,0.0,5.9,3.0,2.5,35,37,0.0,0.0,69,3,7,10,60.0,163,105,1,4,3,4,3,4,1,0,0,1,0,0,1,1,0,2.2,3.8,0,1,0,1,11,0,0
20260003,Clayton Oliver,Greater Western Sydney,7.0,21.6,11.34,11.6,6.3,10.5,7.8,121,89,1.3,19.0,85,9,17,26,76.9,274,378,4,19,16,7,6,4,4,83,10,3,1,1,2,1,0,3.4,2.6,0,7,4,4,23,0,0
20260003,Connor Idun,Greater Western Sydney,0.0,8.2,9.17,0.3,7.7,3.4,0.5,71,61,0.0,0.0,100,10,3,13,92.3,163,56,0,4,2,3,2,1,6,0,1,5,0,0,0,0,0,0.0,0.0,0,2,0,2,4,0,0
20260003,Finn Callaghan,Greater Western Sydney,6.0,14.1,14.55,2.9,7.6,4.5,6.1,89,86,1.46,23.0,76,15,11,26,73.1,735,245,9,7,6,2,2,19,1,83,6,1,0,0,0,0,0,0.0,0.0,0,6,0,4,20,0,0
20260003,Harry Himmelberg,Greater Western Sydney,0.0,7.4,9.23,1.2,4.5,4.0,2.4,70,66,0.0,0.0,78,8,11,19,84.2,312,334,2,4,4,3,3,7,4,0,1,5,0,0,0,0,0,0.0,0.0,0,1,0,2,5,0,0
20260003,Harry Rowston,Greater Western Sydney,0.0,6.6,7.97,1.4,4.3,2.4,4.1,60,63,0.01,0.0,61,12,3,15,60.0,313,156,3,4,2,1,0,4,2,56,3,6,0,0,1,1,0,2.8,3.2,0,4,1,0,11,0,0
20260003,Harvey Thomas,Greater Western Sydney,0.0,12.6,8.53,0.9,10.1,7.2,3.3,84,68,0.01,0.0,78,11,9,20,80.0,386,65,3,7,5,4,3,8,3,0,2,4,0,0,0,0,0,0.0,0.0,1,4,2,1,11,0,0
20260003,Jack Buckley,Greater Western Sydney,0.0,6.1,10.01,0.0,3.9,3.1,-2.4,66,60,0.0,0.0,78,10,2,12,83.3,203,78,0,1,0,1,0,3,4,0,0,6,3,1,0,0,0,0.0,0.0,0,0,0,2,8,0,0
20260003,Jake Riccardi,Greater Western Sydney,0.0,11.4,7.21,-1.0,10.8,4.0,9.0,111,95,0.14,1.0,75,12,5,17,70.6,429,167,8,4,3,3,3,5,2,25,0,7,0,0,4,3,1,11.8,7.2,2,7,2,4,8,7,0
20260003,Jake Stringer,Greater Western Sydney,10.0,23.6,8.92,6.5,15.8,8.0,13.5,131,97,2.29,49.0,86,13,1,14,57.1,362,80,1,8,5,6,3,2,1,0,2,5,0,1,10,5,4,26.7,7.3,1,11,1,2,8,0,0
20260003,Jayden Laverde,Greater Western Sydney,0.0,7.4,5.96,0.0,6.4,3.6,1.3,75,64,0.01,0.0,83,10,4,14,92.9,329,126,2,3,2,3,2,3,6,0,0,7,2,1,0,0,0,0.0,0.0,0,4,2,2,8,0,0
20260003,Jesse Hogan,Greater Western Sydney,0.0,11.4,8.78,0.0,10.0,4.7,7.4,75,52,0.01,0.0,86,7,1,8,87.5,229,-8,2,4,1,4,1,1,2,0,0,3,0,1,3,3,0,14.1,3.9,0,6,1,1,9,0,0
20260003,Joe Fonti,Greater Western Sydney,2.0,15.9,6.39,2.8,10.7,9.1,3.4,119,90,0.12,1.0,89,14,8,22,77.3,304,347,2,10,8,7,5,5,11,0,3,9,4,1,0,0,0,0.0,0.0,1,4,1,1,13,0,0
20260003,Josaia Delana,Greater Western Sydney,0.0,6.5,4.0,0.0,5.2,3.2,2.5,43,13,0.0,0.0,63,3,3,6,100.0,93,152,2,5,5,5,5,2,1,0,0,0,0,0,0,0,0,0.0,0.0,1,5,1,1,12,0,0
20260003,Kieren Briggs,Greater Western Sydney,0.0,15.0,12.42,9.1,3.1,7.0,4.5,78,67,0.01,0.0,70,6,3,9,66.7,237,45,4,9,6,2,2,0,2,75,7,0,0,0,0,0,0,0.0,0.0,0,2,2,5,14,28,0
20260003,Lachie Ash,Greater Western Sydney,0.0,10.0,10.95,0.0,5.1,1.6,1.9,69,84,0.01,0.0,85,15,5,20,75.0,406,175,2,3,2,3,2,5,2,0,0,8,0,0,0,0,0,0.0,0.0,0,2,1,1,11,0,0
20260003,Lachie Whitfield,Greater Western Sydney,0.0,6.6,10.09,0.0,1.8,2.1,0.4,103,87,0.04,0.0,86,17,10,27,81.5,377,542,1,2,1,2,1,10,4,0,0,5,0,0,0,0,0,0.0,0.0,0,5,0,1,17,0,0
20260003,Max Gruzewski,Greater Western Sydney,0.0,9.2,4.99,-0.8,9.7,2.6,6.3,54,33,0.0,0.0,69,3,3,6,83.3,127,128,1,3,2,3,2,0,0,0,0,3,0,1,2,2,0,7.2,4.8,0,4,0,0,2,0,0
20260003,Phoenix Gothard,Greater Western Sydney,0.0,10.1,5.72,2.8,6.1,2.9,6.0,47,46,0.0,0.0,75,7,3,10,80.0,237,111,3,4,4,2,2,3,1,0,2,1,0,0,2,1,1,8.3,-1.3,0,3,1,3,15,0,0
20260003,Ryan Angwin,Greater Western Sydney,0.0,7.8,8.47,1.5,3.5,2.3,2.6,56,52,0.0,0.0,83,5,7,12,83.3,248,119,1,3,3,2,2,6,2,0,1,1,0,0,0,0,0,0.0,0.0,0,2,1,5,20,0,0
20260003,Stephen Coniglio,Greater Western Sydney,5.0,12.3,8.68,1.5,7.8,8.2,1.3,122,94,0.43,5.0,80,13,9,22,63.6,282,342,3,10,7,4,4,4,0,11,3,6,0,0,3,2,1,9.3,3.7,3,9,3,2,14,0,0
20260003,Toby Greene,Greater Western Sydney,0.0,11.7,10.21,3.0,9.0,8.4,3.7,89,77,0.07,1.0,78,16,4,20,50.0,504,194,8,12,6,5,4,5,3,67,3,1,0,0,1,0,0,2.7,-2.7,3,6,3,5,12,0,0
20260003,Xavier O'Halloran,Greater Western Sydney,0.0,5.0,8.44,-0.4,4.6,3.4,1.0,30,36,0.0,0.0,64,5,4,9,66.7,153,135,1,4,4,4,4,0,2,0,0,4,0,0,0,0,0,0.0,0.0,0,2,1,1,11,0,0
20260003,Blake Hardwick,Hawthorn,0.0,13.0,8.91,1.0,10.4,4.7,4.2,69,46,0.0,0.0,85,6,6,12,100.0,193,228,1,5,2,4,2,3,6,0,1,2,1,1,0,0,0,0.0,0.0,0,0,0,2,10,0,0
20260003,Connor Macdonald,Hawthorn,0.0,11.3,7.96,3.1,4.4,6.2,2.6,94,79,0.0,0.0,77,13,7,20,65.0,333,339,4,9,6,2,1,6,2,33,4,3,0,0,0,0,0,0.0,0.0,3,7,1,4,21,0,0
20260003,Conor Nash,Hawthorn,0.0,6.8,8.55,6.2,-0.5,3.9,1.2,62,61,0.0,0.0,75,8,9,17,58.8,164,254,3,8,5,1,1,5,1,58,6,2,0,0,0,0,0,0.0,0.0,0,4,1,3,13,0,0
20260003,Dylan Moore,Hawthorn,0.0,8.6,11.99,2.9,3.9,4.4,2.4,45,43,0.0,0.0,87,5,8,13,84.6,128,74,1,6,5,3,3,2,2,22,1,1,0,0,1,0,1,4.3,-3.3,0,3,2,2,10,0,0
20260003,Finn Maginness,Hawthorn,0.0,3.3,5.34,0.0,1.3,0.0,1.3,32,25,0.0,0.0,56,2,6,8,87.5,76,231,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0.0,0.0,1,3,0,1,6,0,0
20260003,Harry Morrison,Hawthorn,0.0,4.4,8.7,0.0,2.2,1.8,1.9,39,69,0.0,0.0,87,12,5,17,64.7,384,260,4,0,0,0,0,9,4,0,0,6,2,0,0,0,0,0.0,0.0,0,4,1,2,19,0,0
20260003,Jack Ginnivan,Hawthorn,0.0,11.7,8.73,1.3,7.9,4.7,4.3,70,82,0.0,0.0,77,12,5,17,64.7,291,159,5,5,4,3,2,3,2,0,2,6,0,0,2,2,0,7.5,4.5,0,4,1,1,13,0,0
20260003,Jack Gunston,Hawthorn,0.0,17.0,8.93,0.0,15.6,4.7,11.7,69,62,0.0,0.0,83,6,1,7,85.7,214,30,1,3,2,3,2,1,1,0,0,4,0,0,5,4,1,15.2,9.8,0,7,1,2,15,0,0
20260003,Jack Scrimshaw,Hawthorn,0.0,10.2,9.22,-0.2,8.4,5.7,3.1,78,67,0.0,0.0,73,14,6,20,75.0,460,343,1,7,5,6,4,8,8,0,0,5,0,0,0,0,0,0.0,0.0,0,1,1,0,4,0,0
20260003,Jai Newcombe,Hawthorn,0.0,7.8,12.98,2.1,2.2,1.8,3.6,63,83,0.06,0.0,75,16,9,25,68.0,535,361,4,4,2,0,0,14,0,89,4,4,0,0,0,0,0,0.0,0.0,0,5,0,3,16,0,0
20260003,James Sicily,Hawthorn,0.0,18.5,9.54,1.1,15.8,11.2,4.4,128,89,0.02,0.0,86,15,8,23,95.7,592,246,7,12,5,11,4,6,14,0,1,5,2,1,0,0,0,0.0,0.0,1,1,2,2,9,0,0
20260003,Jarman Impey,Hawthorn,0.0,8.7,8.88,-0.7,6.9,2.9,2.9,67,68,0.0,0.0,84,11,7,18,77.8,416,210,4,5,5,4,4,7,3,0,0,3,0,0,1,0,0,2.0,-2.0,0,2,0,3,11,0,0
20260003,Josh Battle,Hawthorn,0.0,11.0,9.16,0.0,7.3,8.9,-2.1,82,77,0.0,0.0,93,13,7,20,80.0,422,247,2,7,6,7,6,4,8,0,0,7,2,1,2,0,1,7.3,-6.3,0,1,1,1,6,0,0
20260003,Josh Ward,Hawthorn,0.0,11.7,10.93,1.5,6.6,4.7,3.3,66,73,0.0,0.0,74,10,8,18,66.7,283,241,3,6,6,5,5,6,5,56,1,6,0,0,1,0,1,2.1,-1.1,0,5,2,2,11,0,0
20260003,Josh Weddle,Hawthorn,0.0,8.1,11.0,0.2,5.4,2.2,3.4,62,49,0.0,0.0,87,7,7,14,85.7,297,60,3,5,3,3,2,5,3,19,1,3,0,0,0,0,0,0.0,0.0,1,3,1,1,16,0,0
20260003,Karl Amon,Hawthorn,0.0,1.8,9.97,0.3,0.4,1.1,1.2,62,54,0.0,0.0,83,10,5,15,86.7,423,208,3,0,0,0,0,6,1,0,1,3,1,0,0,0,0,0.0,0.0,2,4,2,2,12,0,0
20260003,Lloyd Meek,Hawthorn,0.0,8.4,12.01,0.8,7.3,5.4,0.3,71,70,0.0,0.0,73,3,3,6,83.3,26,63,2,5,1,3,1,2,0,75,2,2,0,2,1,1,0,4.6,1.4,0,2,1,3,12,33,0
20260003,Mabior Chol,Hawthorn,0.0,11.8,8.36,3.7,7.3,10.4,1.0,63,56,0.0,0.0,68,8,1,9,66.7,128,64,1,8,3,4,1,0,0,25,5,3,0,3,3,2,1,14.8,-1.8,0,5,2,1,7,6,0
20260003,Massimo D'Ambrosio,Hawthorn,0.0,9.1,9.32,1.6,7.1,4.2,4.5,51,47,0.0,0.0,73,10,7,17,82.4,359,76,0,7,7,5,5,4,6,0,2,1,0,0,1,0,0,2.0,-2.0,0,3,1,0,9,0,0
20260003,Mitch Lewis,Hawthorn,0.0,4.2,6.93,-0.3,3.0,8.3,-5.8,59,67,0.0,0.0,62,7,3,10,70.0,141,126,3,7,1,5,0,1,1,0,2,6,0,2,4,1,1,11.3,-4.3,0,3,2,3,9,0,0
20260003,Nick Watson,Hawthorn,0.0,12.1,9.88,0.1,9.3,5.3,4.7,78,72,0.0,0.0,83,11,6,17,58.8,310,87,4,7,7,6,6,7,2,17,1,0,0,0,5,2,2,16.0,-2.0,1,8,0,4,14,0,0
20260003,Sam Butler,Hawthorn,0.0,10.8,5.18,4.5,5.4,3.4,6.4,54,50,0.0,0.0,74,8,2,10,80.0,244,-2,2,4,3,2,2,3,0,6,3,2,0,0,2,2,0,6.2,5.8,0,2,1,1,17,0,0
20260003,Tom Barrass,Hawthorn,0.0,9.6,9.16,0.0,8.4,5.7,0.8,38,22,0.0,0.0,82,3,5,8,100.0,0,111,0,3,1,3,1,3,5,0,0,3,3,2,0,0,0,0.0,0.0,0,3,2,0,4,0,0
20260005,Alix Tauru,St Kilda,0.0,3.2,5.59,0.5,2.3,0.8,1.5,21,20,0.0,0.0,71,4,2,6,83.3,72,23,0,2,0,1,0,2,1,0,1,1,0,0,0,0,0,0.0,0.0,0,2,0,0,9,0,0
20260005,Anthony Caminiti,St Kilda,0.0,5.5,7.56,0.0,4.8,3.5,-0.3,45,33,0.0,0.0,93,5,5,10,80.0,93,168,0,5,4,5,4,3,5,0,0,3,0,0,0,0,0,0.0,0.0,0,2,0,1,4,0,0
20260005,Bradley Hill,St Kilda,0.0,10.1,7.92,0.0,8.9,3.1,6.8,83,89,0.01,0.0,80,19,5,24,75.0,760,196,6,4,3,4,3,13,5,0,0,5,0,0,1,1,0,3.1,2.9,0,4,1,1,12,0,0
20260005,Callum Wilkie,St Kilda,0.0,16.0,10.39,0.0,13.7,6.3,5.7,104,104,0.02,0.0,100,16,10,26,92.3,278,291,1,7,5,7,5,6,9,0,0,12,2,2,0,0,0,0.0,0.0,0,4,2,0,2,0,0
20260005,Cooper Sharman,St Kilda,0.0,2.2,8.71,-0.4,0.0,6.7,-0.5,53,65,0.0,0.0,83,4,6,10,60.0,125,114,2,6,2,6,2,1,1,0,0,4,0,1,3,2,1,11.8,1.2,0,4,0,3,19,2,0
20260005,Darcy Wilson,St Kilda,0.0,-2.1,7.92,-1.6,0.0,3.4,-4.1,49,75,0.0,0.0,83,15,6,21,42.9,402,202,5,3,2,3,2,11,1,0,0,5,0,0,4,0,2,12.8,-10.8,1,6,1,2,11,0,0
20260005,Hugh Boxshall,St Kilda,0.0,1.1,8.09,0.9,-2.7,0.9,-2.5,33,46,0.0,0.0,67,4,3,7,42.9,121,43,2,1,0,0,0,5,0,0,1,2,0,0,1,0,1,2.0,-1.0,0,1,0,6,23,0,0
20260005,Hugo Garcia,St Kilda,0.0,8.7,9.02,5.3,1.2,4.8,1.6,78,79,0.01,0.0,71,7,10,17,82.4,177,318,5,7,4,1,1,6,0,67,5,4,0,0,0,0,0,0.0,0.0,0,4,0,6,18,0,0
20260005,Jack Carroll,St Kilda,0.0,5.0,7.58,0.5,1.7,3.2,-1.1,54,78,0.0,0.0,71,11,5,16,75.0,361,269,3,2,0,2,0,4,4,0,0,8,2,0,1,0,1,3.6,-2.6,0,2,0,2,7,0,0
20260005,Jack Higgins,St Kilda,0.0,12.0,8.05,0.8,6.6,5.2,2.2,72,48,0.0,0.0,80,4,7,11,90.9,100,181,2,5,3,4,2,5,1,0,1,1,0,0,1,1,0,4.9,1.1,0,5,2,3,12,0,0
20260005,Jack Macrae,St Kilda,0.0,8.8,10.74,3.3,4.4,7.7,0.1,53,53,0.0,0.0,52,3,11,14,71.4,127,204,1,9,5,6,5,5,2,46,4,1,0,0,0,0,0,0.0,0.0,0,3,0,6,13,0,0
20260005,Jack Silvagni,St Kilda,0.0,8.7,9.18,0.0,7.7,5.4,0.5,80,77,0.01,0.0,87,13,6,19,73.7,253,134,2,6,4,6,4,5,9,0,0,5,2,0,0,0,0,0.0,0.0,0,2,1,3,8,0,0
20260005,Jack Sinclair,St Kilda,6.0,24.9,13.8,1.9,18.6,6.5,13.2,143,122,0.34,0.0,88,21,14,35,94.3,560,709,3,7,5,6,5,13,7,0,1,6,0,0,0,0,0,0.0,0.0,1,4,0,3,7,0,0
20260005,Liam Ryan,St Kilda,0.0,1.2,7.83,0.0,0.0,4.7,0.6,24,35,0.0,0.0,71,6,3,9,55.6,251,84,1,4,2,4,2,1,2,0,0,1,0,0,3,1,2,7.7,0.3,0,5,1,1,6,0,0
20260005,Marcus Windhager,St Kilda,0.0,9.9,8.74,1.8,4.4,5.7,1.3,102,116,0.02,0.0,82,20,9,29,72.4,514,274,6,7,5,4,3,9,5,0,2,11,1,0,0,0,0,0.0,0.0,0,3,1,1,10,0,0
20260005,Mason Wood,St Kilda,0.0,6.3,7.97,1.5,3.4,2.7,2.2,55,48,0.0,0.0,66,8,5,13,69.2,264,119,2,5,5,3,3,5,2,0,2,2,0,0,0,0,0,0.0,0.0,0,1,0,2,7,0,0
20260005,Mattaes Phillipou,St Kilda,0.0,9.4,6.67,4.7,2.4,5.6,1.1,66,66,0.01,0.0,76,8,10,18,55.6,267,95,2,10,7,4,2,6,2,42,3,1,1,0,2,0,1,3.9,-2.9,0,4,1,4,26,0,0
20260005,Max Hall,St Kilda,0.0,9.3,12.03,-1.1,7.9,6.1,0.7,79,74,0.0,0.0,80,7,10,17,82.4,127,138,2,6,6,5,5,5,2,8,1,3,1,0,3,1,1,8.6,-1.6,1,6,1,5,26,0,0
20260005,Mitch Owens,St Kilda,0.0,11.3,9.01,0.0,12.0,7.1,4.3,77,62,0.0,0.0,86,8,4,12,58.3,263,-33,4,5,2,5,2,5,3,0,0,3,1,1,4,2,2,14.2,-0.2,1,6,1,1,4,1,0
20260005,Nasiah Wanganeen-Milera,St Kilda,0.0,11.8,15.01,3.9,4.0,3.0,5.9,63,73,0.02,0.0,79,16,3,19,68.4,374,126,5,5,4,3,3,6,0,62,2,1,0,0,1,1,0,2.4,3.6,0,4,2,3,14,0,0
20260005,Rowan Marshall,St Kilda,0.0,6.1,12.88,3.6,1.8,3.9,0.9,38,28,0.0,0.0,63,3,3,6,50.0,86,147,2,7,1,3,1,1,2,25,3,0,0,0,0,0,0,0.0,0.0,0,4,2,1,6,8,0
20260005,Sam Flanders,St Kilda,0.0,7.0,10.05,0.5,3.2,5.0,-0.5,77,100,0.06,0.0,87,14,14,28,60.7,505,323,3,7,5,5,4,12,4,75,1,7,0,0,0,0,0,0.0,0.0,0,4,1,2,16,0,0
20260005,Tom De Koning,St Kilda,0.0,14.0,11.43,5.0,6.5,7.5,1.8,96,84,0.01,0.0,82,9,11,20,90.0,173,213,4,8,2,4,1,8,4,75,4,6,3,2,0,0,0,0.0,0.0,0,6,4,1,7,17,0
20260001,Angus Sheldrick,Sydney,0.0,10.5,11.41,-0.1,6.7,5.6,1.0,48,70,0.04,0.0,56,13,10,23,39.1,413,133,6,6,5,3,3,14,2,41,3,1,1,0,2,1,0,5.8,0.2,0,5,0,1,14,0,0
20260001,Brodie Grundy,Sydney,0.0,18.1,13.84,9.9,4.0,5.0,4.2,112,106,0.02,0.0,79,5,11,16,62.5,224,162,3,6,2,3,1,7,3,81,3,2,2,2,1,1,0,3.6,2.4,0,7,6,4,9,46,0
20260001,Callum Mills,Sydney,0.0,4.5,10.33,0.0,2.0,3.6,-3.6,66,67,0.01,0.0,72,10,15,25,64.0,429,223,2,5,5,5,5,10,6,0,0,3,0,0,1,0,1,2.5,-1.5,1,6,1,0,7,0,0
20260001,Chad Warner,Sydney,1.0,16.6,13.49,4.5,11.8,6.7,10.2,91,76,0.21,1.0,83,16,4,20,65.0,563,188,8,9,6,4,4,8,3,38,4,3,1,0,4,1,3,12.1,-3.1,1,7,2,2,9,0,0
20260001,Charlie Curnow,Sydney,0.0,14.5,8.99,0.0,12.2,6.7,5.7,65,66,0.01,0.0,77,10,0,10,60.0,270,45,1,4,1,4,1,1,2,0,0,3,0,1,6,3,2,19.0,1.0,0,5,1,2,8,0,0
20260001,Dane Rampe,Sydney,0.0,14.3,5.91,-0.6,12.8,8.5,2.9,85,44,0.0,0.0,81,6,8,14,85.7,155,117,0,9,5,9,5,6,8,0,1,0,0,0,0,0,0,0.0,0.0,0,5,3,3,12,0,0
20260001,Errol Gulden,Sydney,8.0,10.2,12.32,5.3,0.2,4.8,2.3,113,126,1.75,23.0,82,16,11,27,66.7,549,458,8,8,5,2,2,12,2,59,5,3,0,0,2,0,2,5.7,-3.7,3,10,4,11,21,0,0
