MatchId,Player,Team,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,Intercepts,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,ScoreLaunches,Tackles,PressureActs,Hitouts,Round
20190106,Lincoln McCarthy,Brisbane,4,13.8,7.25,86,67,75,7,4,11,54.5,172,1,6,5,1,1,2,0,0,4,4,0,0,5,1,4,13,0,1
20190106,Luke Hodge,Brisbane,0,5.0,9.72,73,70,91,13,7,20,95.0,238,0,7,4,7,2,6,0,0,0,0,0,0,2,0,1,7,0,1
20190106,Mitch Robinson,Brisbane,0,5.7,11.32,70,66,84,14,5,19,52.6,439,4,13,8,6,4,2,1,1,2,0,1,0,4,2,3,11,0,1
20190106,Oscar McInerney,Brisbane,0,10.8,6.68,84,26,66,2,4,6,66.7,79,1,4,3,2,1,0,0,0,0,0,0,0,3,1,0,7,18,1
20190106,Rhys Mathieson,Brisbane,0,12.0,8.4,95,80,75,12,13,25,72.0,416,3,12,9,1,5,2,0,0,2,1,0,0,5,2,3,10,0,1
20190106,Ryan Bastinac,Brisbane,0,6.1,9.89,52,71,81,12,2,14,78.6,330,3,2,2,1,1,9,0,0,1,1,0,0,4,1,1,9,0,1
20190106,Stefan Martin,Brisbane,0,5.6,12.58,82,64,69,4,9,13,69.2,-5,0,9,5,1,3,0,0,0,0,0,0,1,4,2,3,5,18,1
20190106,Zac Bailey,Brisbane,0,2.5,5.23,55,58,75,10,5,15,73.3,265,1,3,1,3,0,4,1,1,1,0,1,0,1,0,1,10,0,1
20190101,Alex Fasolo,Carlton,0,0.9,7.98,26,28,72,4,1,5,80.0,74,0,1,0,1,0,2,0,0,2,1,0,0,2,1,1,5,0,1
20190101,Andrew Phillips,Carlton,0,9.7,9.51,98,83,79,5,4,9,66.7,163,2,3,0,2,3,3,2,1,0,0,0,0,2,1,8,16,27,1
20190101,Charlie Curnow,Carlton,0,6.7,9.94,44,41,94,10,2,12,50.0,194,2,6,6,0,0,1,0,0,2,1,0,0,4,0,1,7,0,1
20190101,Dale Thomas,Carlton,0,14.0,7.99,93,90,78,15,12,27,85.2,434,3,6,5,6,0,3,0,0,1,1,0,1,8,2,2,15,0,1
20190101,David Cuningham,Carlton,0,4.7,6.59,67,83,79,9,13,22,68.2,328,5,10,6,0,3,5,0,0,1,0,0,1,6,1,5,16,0,1
20190101,Ed Curnow,Carlton,0,3.9,10.55,98,113,82,13,12,25,72.0,303,3,7,6,0,2,12,0,0,1,0,1,1,8,2,3,7,0,1
20190101,Harry McKay,Carlton,0,12.9,8.06,87,77,83,7,4,11,81.8,147,0,9,3,0,1,6,0,4,3,2,1,0,7,0,4,9,3,1
20190101,Jacob Weitering,Carlton,0,14.4,7.87,86,70,98,13,4,17,88.2,302,1,8,4,12,0,7,4,3,0,0,0,0,2,1,2,6,0,1
20190101,Jarrod Garlett,Carlton,0,6.6,6.02,39,51,68,8,1,9,44.4,202,0,5,4,4,1,3,1,0,0,0,0,0,2,2,4,12,0,1
20190101,Kade Simpson,Carlton,0,7.7,10.85,83,87,84,14,11,25,76.0,462,1,4,4,6,1,6,2,0,0,0,0,0,2,1,1,8,0,1
20190101,Lachie Plowman,Carlton,0,11.3,8.4,96,67,91,11,2,13,100.0,169,0,4,0,6,1,6,2,0,0,0,0,0,2,0,3,11,0,1
20190101,Liam Jones,Carlton,0,11.5,10.0,65,49,97,4,4,8,87.5,20,0,7,2,8,1,3,3,1,0,0,0,0,1,1,5,11,0,1
20190101,Marc Murphy,Carlton,0,14.9,11.13,91,97,87,16,13,29,72.4,530,5,6,5,3,1,4,0,0,1,1,0,0,7,0,1,12,0,1
20190101,Michael Gibbons,Carlton,0,3.9,5.36,35,43,71,5,6,11,72.7,168,1,3,3,0,0,2,0,0,1,0,1,0,5,0,3,7,0,1
20190101,Mitch McGovern,Carlton,0,3.9,8.62,44,53,75,8,3,11,63.6,230,3,5,4,2,0,5,0,0,2,1,1,0,5,0,0,7,0,1
20190101,Nic Newman,Carlton,0,15.9,8.82,134,115,84,21,5,26,84.6,584,2,5,3,6,1,9,0,0,1,1,0,0,4,2,2,10,0,1
20190101,Paddy Dow,Carlton,0,5.4,8.81,66,66,76,8,13,21,66.7,195,3,9,9,5,1,3,0,0,1,0,1,0,5,0,2,20,0,1
20190101,Patrick Cripps,Carlton,6,27.1,14.7,126,101,89,10,22,32,81.3,263,2,22,16,4,8,1,0,0,0,0,0,0,5,2,6,21,0,1
20190101,Sam Petrevski-Seton,Carlton,0,7.3,7.64,63,81,85,12,6,18,61.1,282,4,4,2,4,2,8,1,0,0,0,0,0,0,0,2,15,0,1
20190101,Sam Walsh,Carlton,0,1.6,5.72,68,87,82,16,8,24,54.2,430,5,8,7,1,4,6,0,0,1,0,1,1,5,0,1,21,0,1
20190101,Will Setterfield,Carlton,0,4.1,4.09,69,71,66,14,10,24,50.0,332,3,8,5,1,3,2,1,0,2,0,1,2,4,0,1,19,0,1
20190101,Zac Fisher,Carlton,0,16.1,9.41,109,84,80,14,8,22,68.2,391,3,12,11,1,8,2,0,0,2,1,1,1,6,3,6,18,0,1
20190102,Adam Treloar,Collingwood,0,11.6,13.57,102,125,77,14,20,34,61.8,397,6,12,10,3,4,5,0,0,2,1,0,0,6,1,6,24,0,1
20190102,Brayden Maynard,Collingwood,0,6.7,8.59,71,43,87,8,8,16,87.5,189,1,5,5,5,0,3,0,0,0,0,0,0,0,0,0,16,0,1
20190102,Brodie Grundy,Collingwood,0,5.2,16.2,81,84,86,10,8,18,55.6,79,1,14,8,1,7,2,0,0,2,0,2,0,6,5,2,9,34,1
20190102,Brody Mihocek,Collingwood,0,7.9,9.07,50,50,84,9,5,14,78.6,338,3,5,3,2,0,5,1,1,0,0,0,1,4,1,0,3,0,1
20190102,Callum Brown,Collingwood,0,10.4,6.08,54,40,64,4,5,9,77.8,118,0,5,5,1,0,1,0,0,1,1,0,0,3,1,3,16,0,1
20190102,Chris Mayne,Collingwood,0,9.8,7.86,84,86,90,14,8,22,72.7,330,4,6,3,7,2,6,3,0,0,0,0,0,3,2,2,24,0,1
20190102,Darcy Moore,Collingwood,5,11.2,8.28,77,52,92,13,3,16,81.3,378,2,4,1,8,0,4,4,2,0,0,0,0,0,0,0,8,0,1
20190102,Dayne Beams,Collingwood,0,13.2,12.22,98,90,79,14,9,23,69.6,377,5,10,8,0,5,4,0,1,1,1,0,1,7,1,3,16,0,1
20190102,Jack Crisp,Collingwood,0,7.8,12.88,83,78,85,14,12,26,65.4,356,3,9,8,8,1,3,1,0,1,0,0,0,5,3,1,7,0,1
20190102,Jaidyn Stephenson,Collingwood,0,2.5,8.51,55,71,82,12,4,16,56.3,204,1,6,6,3,1,7,0,0,3,0,1,0,3,0,2,15,0,1
20190102,James Aish,Collingwood,0,8.4,8.3,73,85,83,15,4,19,68.4,350,2,4,3,6,0,5,2,0,0,0,0,0,3,1,4,11,0,1
20190102,Jamie Elliott,Collingwood,0,13.1,8.84,84,79,74,7,1,8,100.0,185,2,2,1,0,1,6,0,1,3,3,0,1,6,1,5,10,0,1
20190102,Jeremy Howe,Collingwood,0,9.1,11.79,89,72,84,13,2,15,80.0,340,1,5,3,10,0,5,3,0,0,0,0,0,0,0,3,9,0,1
20190102,Jordan De Goey,Collingwood,0,4.4,11.58,59,54,79,7,3,10,50.0,161,1,3,2,0,2,3,0,0,5,2,2,0,5,0,1,8,0,1
20190102,Jordan Roughead,Collingwood,0,10.5,9.13,67,50,92,6,4,10,70.0,164,0,5,4,6,1,5,1,0,0,0,0,0,0,0,3,8,0,1
20190102,Josh Thomas,Collingwood,0,5.1,11.2,48,45,74,6,10,16,68.8,120,3,4,3,0,1,2,0,0,0,0,0,1,5,0,1,15,0,1
20190102,Mason Cox,Collingwood,0,2.7,9.97,48,55,85,8,3,11,63.6,163,0,5,0,2,1,3,1,1,3,1,1,0,4,2,1,4,7,1
20190102,Scott Pendlebury,Collingwood,0,13.0,13.33,96,90,82,11,13,24,83.3,345,4,9,4,1,6,7,0,0,1,0,1,0,5,0,2,26,0,1
20190102,Steele Sidebottom,Collingwood,0,7.2,12.41,87,84,85,12,14,26,73.1,337,3,9,8,6,3,6,0,0,1,0,0,0,3,0,2,23,0,1
20190102,Tom Langdon,Collingwood,0,9.1,9.48,82,65,77,8,6,14,78.6,151,2,6,4,8,0,5,3,1,0,0,0,0,0,0,3,9,0,1
20190102,Tom Phillips,Collingwood,0,5.6,11.21,79,88,90,16,8,24,62.5,556,2,7,5,4,0,7,0,0,2,0,1,0,5,1,1,11,0,1
20190102,Travis Varcoe,Collingwood,0,1.8,8.88,41,39,70,2,7,9,100.0,37,2,2,2,0,0,4,0,0,0,0,0,1,1,0,4,15,0,1
20190108,Aaron Francis,Essendon,0,3.1,11.33,52,47,79,6,5,11,72.7,182,1,3,2,2,0,4,1,1,1,1,0,0,1,0,1,4,0,1
20190108,Adam Saad,Essendon,0,17.5,11.46,114,76,82,12,7,19,78.9,338,1,8,7,9,0,3,0,0,0,0,0,0,1,1,5,11,0,1
20190108,Andrew McGrath,Essendon,0,6.9,8.14,71,84,75,14,9,23,65.2,462,3,8,7,2,4,4,0,0,0,0,0,0,3,0,3,10,0,1
20190108,Anthony McDonald-Tipungwuti,Essendon,0,5.2,11.8,43,30,84,3,2,5,60.0,139,5,3,3,1,1,1,0,0,0,0,0,1,1,1,5,20,0,1
20190108,Conor McKenna,Essendon,0,5.8,10.64,52,48,81,9,5,14,92.9,298,2,3,3,2,3,2,0,0,0,0,0,1,3,1,2,14,0,1
20190108,David Myers,Essendon,0,4.9,9.76,51,55,68,7,5,12,58.3,198,4,5,4,1,3,2,0,0,1,0,1,1,3,0,5,12,0,1
20190108,David Zaharakis,Essendon,0,7.6,11.06,90,84,90,13,12,25,80.0,229,2,9,6,3,3,7,0,0,0,0,0,0,3,0,2,10,0,1
20190108,Devon Smith,Essendon,0,8.6,11.34,77,93,78,15,8,23,56.5,416,6,7,5,4,3,6,1,0,1,0,0,1,2,0,4,19,0,1
20190108,Dylan Shiel,Essendon,0,12.9,12.71,101,75,76,10,15,25,56.0,222,4,18,15,6,7,2,0,0,2,0,1,0,6,2,2,17,0,1
20190108,Dyson Heppell,Essendon,0,11.0,12.47,92,107,81,16,9,25,76.0,480,6,6,4,4,3,8,2,1,0,0,0,0,2,2,4,18,0,1
20190108,Jake Stringer,Essendon,0,6.7,11.25,55,59,79,7,3,10,60.0,305,3,4,2,0,1,1,0,0,2,1,0,0,2,0,7,18,0,1
20190108,Jordan Ridley,Essendon,0,3.5,4.73,71,57,85,10,4,14,100.0,299,0,4,4,4,1,6,0,0,0,0,0,0,0,0,1,6,0,1
20190108,Kyle Langford,Essendon,0,9.6,10.35,80,81,87,12,6,18,61.1,381,2,5,4,2,1,4,0,0,3,2,1,0,5,1,2,11,0,1
20190108,Mark Baguley,Essendon,0,3.2,6.24,21,41,83,5,3,8,87.5,123,3,1,1,1,0,5,1,0,1,1,0,0,3,0,2,9,0,1
20190108,Matt Guelfi,Essendon,0,8.8,7.58,35,33,79,4,3,7,57.1,131,3,5,4,4,1,1,0,0,0,0,0,0,0,0,3,10,0,1
20190108,Michael Hurley,Essendon,0,5.5,8.68,62,68,93,14,3,17,64.7,397,0,2,1,7,0,7,2,0,0,0,0,0,2,2,0,7,0,1
20190108,Mitch Brown,Essendon,0,0.2,10.1,44,38,98,6,3,9,77.8,51,0,3,2,0,0,4,0,0,1,0,1,1,2,0,0,3,0,1
20190108,Orazio Fantasia,Essendon,0,0.0,11.82,31,40,68,6,3,9,44.4,172,2,5,2,1,2,2,0,1,3,0,3,0,3,1,3,13,0,1
20190108,Patrick Ambrose,Essendon,0,4.2,6.96,50,33,90,3,4,7,71.4,12,0,4,3,5,0,2,0,0,0,0,0,0,0,0,3,11,0,1
20190108,Shaun McKernan,Essendon,0,1.5,9.41,26,30,86,5,0,5,20.0,83,1,3,1,0,2,1,0,0,1,0,1,0,2,2,1,8,10,1
20190108,Tom Bellchambers,Essendon,0,2.4,12.48,56,50,82,5,2,7,14.3,165,1,5,2,1,4,0,0,0,2,0,1,0,2,2,0,3,31,1
20190108,Zach Merrett,Essendon,0,6.4,13.45,67,50,77,5,11,16,81.3,181,3,5,4,3,1,1,0,0,0,0,0,0,1,0,3,15,0,1
20190109,Adam Cerra,Fremantle,0,9.7,6.6,54,44,83,7,6,13,76.9,141,3,5,4,4,0,2,2,1,0,0,0,2,4,2,2,14,0,1
20190109,Alex Pearce,Fremantle,4,11.9,7.96,88,52,96,8,2,10,70.0,232,0,8,6,12,0,2,2,0,0,0,0,0,1,1,5,9,0,1
20190109,Andrew Brayshaw,Fremantle,0,3.6,6.09,75,66,73,6,14,20,65.0,184,4,11,11,6,2,3,0,0,2,0,1,1,7,1,4,19,0,1
20190109,Bailey Banfield,Fremantle,0,5.0,7.37,63,79,78,9,11,20,75.0,311,3,6,4,3,0,7,0,1,1,0,1,1,7,0,4,19,0,1
20190109,Bradley Hill,Fremantle,6,18.7,8.57,108,113,84,17,11,28,64.3,488,4,11,10,4,3,2,0,0,4,1,0,1,13,3,7,24,0,1
20190109,Cameron McCarthy,Fremantle,5,27.1,5.38,121,109,93,14,6,20,70.0,492,4,7,5,1,0,5,0,1,6,5,0,0,10,0,2,21,0,1
20190109,Darcy Tucker,Fremantle,3,16.7,7.31,119,111,86,17,7,24,79.2,536,7,10,8,6,3,4,1,0,4,2,1,1,7,4,7,21,0,1
20190109,David Mundy,Fremantle,0,12.7,13.1,73,66,70,13,7,20,65.0,441,5,8,7,0,6,3,0,0,1,1,0,1,6,1,1,14,0,1
20190109,Ed Langdon,Fremantle,0,15.9,8.39,92,107,83,16,9,25,80.0,542,9,7,6,6,1,8,1,0,0,0,0,0,4,1,4,10,0,1
20190109,Ethan Hughes,Fremantle,0,3.3,6.14,42,55,87,9,5,14,78.6,243,1,5,3,6,0,4,2,2,1,0,1,1,5,3,2,17,0,1
20190109,Hayden Ballantyne,Fremantle,0,5.0,5.8,30,27,67,5,1,6,66.7,116,1,1,1,1,0,1,0,0,2,1,1,0,3,0,0,3,0,1
20190109,Joel Hamling,Fremantle,0,13.7,8.72,62,32,93,4,4,8,100.0,193,3,5,3,5,0,3,1,1,0,0,0,0,2,2,2,6,0,1
20190109,Lachie Schultz,Fremantle,0,8.0,5.72,54,83,71,11,6,17,58.8,210,1,4,4,0,1,6,0,0,3,2,0,0,7,0,2,18,0,1
20190109,Luke Ryan,Fremantle,0,10.7,9.61,91,64,77,13,2,15,80.0,485,2,6,5,10,0,5,4,0,1,1,0,0,5,2,2,6,0,1
20190109,Matt Taberner,Fremantle,0,9.8,7.11,74,91,86,13,5,18,72.2,322,4,8,2,2,0,9,0,3,2,1,0,1,6,1,3,10,0,1
20190109,Michael Walters,Fremantle,3,24.3,12.86,109,82,83,12,7,19,73.7,282,3,13,9,2,2,4,2,2,5,3,1,2,10,2,1,22,0,1
20190109,Nat Fyfe,Fremantle,9,20.3,16.45,147,103,79,10,22,32,78.1,358,8,22,13,8,10,4,3,2,2,1,1,2,13,7,4,18,0,1
20190109,Nathan Wilson,Fremantle,0,1.6,9.12,41,41,84,10,2,12,91.7,284,0,3,3,2,0,1,0,0,0,0,0,0,1,1,1,6,0,1
20190109,Reece Conca,Fremantle,0,0.1,7.81,76,71,81,11,8,19,78.9,284,1,5,3,1,1,4,0,0,0,0,0,0,2,0,2,12,0,1
20190109,Rory Lobb,Fremantle,0,15.0,10.53,82,79,88,9,2,11,63.6,254,1,9,5,2,2,4,1,3,3,2,1,1,6,2,4,19,6,1
20190109,Sean Darcy,Fremantle,0,11.7,8.9,66,71,88,6,4,10,70.0,192,3,8,4,1,5,1,0,0,2,0,2,0,5,1,4,9,27,1
20190109,Travis Colyer,Fremantle,0,4.9,7.28,58,68,70,11,9,20,55.0,252,1,11,10,4,3,2,0,0,3,1,0,1,5,1,1,12,0,1
20190102,Brandan Parfitt,Geelong,0,12.5,9.12,96,84,83,13,9,22,72.7,362,4,10,8,2,4,1,0,0,2,1,0,0,3,1,6,21,0,1
20190102,Charlie Constable,Geelong,0,9.3,5.36,85,82,66,9,12,21,85.7,205,0,5,4,1,3,4,0,0,1,1,0,0,5,1,3,11,0,1
20190102,Esava Ratugolea,Geelong,0,4.1,6.42,33,20,78,2,3,5,80.0,92,1,5,3,1,2,0,0,0,0,0,0,0,0,0,2,14,4,1
20190102,Gary Ablett,Geelong,2,13.3,13.67,84,93,82,13,10,23,73.9,487,4,8,6,3,2,6,0,1,3,2,1,0,5,2,3,12,0,1
20190102,Gary Rohan,Geelong,0,4.8,8.65,46,49,79,9,1,10,60.0,152,2,5,3,2,0,5,1,2,1,0,0,1,3,0,2,17,0,1
20190102,Gryan Miers,Geelong,0,3.6,5.36,37,45,76,6,5,11,72.7,94,1,3,1,1,0,1,0,0,0,0,0,0,1,0,3,9,0,1
20190102,Harry Taylor,Geelong,3,12.1,8.81,100,71,86,7,9,16,93.8,22,1,8,4,8,0,6,2,2,0,0,0,0,2,1,3,7,0,1
20190102,Jack Henry,Geelong,0,2.1,8.06,17,20,81,3,2,5,60.0,56,1,2,2,2,0,2,1,0,0,0,0,0,1,1,1,8,0,1
20190102,Jake Kolodjashnij,Geelong,0,5.7,6.54,57,39,82,5,4,9,88.9,175,2,5,4,6,0,1,0,0,1,0,0,0,2,2,3,10,0,1
20190102,Joel Selwood,Geelong,0,14.2,12.65,98,100,85,16,9,25,52.0,373,2,10,9,8,1,7,1,0,2,1,1,1,5,1,2,21,0,1
20190102,Jordan Clark,Geelong,0,6.9,5.72,69,60,86,14,3,17,82.4,486,5,3,2,6,0,4,1,0,0,0,0,0,1,0,0,8,0,1
20190102,Luke Dahlhaus,Geelong,0,6.2,9.98,102,98,79,8,16,24,66.7,274,4,8,6,1,3,4,0,0,2,1,1,0,4,1,6,18,0,1
20190102,Mark Blicavs,Geelong,0,6.5,10.73,61,47,97,6,6,12,75.0,94,0,5,4,6,1,4,1,1,0,0,0,0,0,0,2,11,0,1
20190102,Mark O'Connor,Geelong,0,8.3,5.37,55,46,80,6,7,13,69.2,87,1,7,5,5,0,3,0,1,0,0,0,0,0,0,1,8,0,1
20190102,Mitch Duncan,Geelong,0,11.5,13.04,100,95,86,13,6,19,73.7,253,1,5,3,1,1,8,0,0,2,1,1,0,5,0,3,12,0,1
20190102,Patrick Dangerfield,Geelong,5,8.7,17.52,97,103,87,16,11,27,59.3,509,6,10,9,2,5,5,1,1,5,1,2,0,8,2,3,21,0,1
20190102,Rhys Stanley,Geelong,3,17.2,11.77,108,85,77,11,7,18,94.4,345,6,12,5,7,6,4,3,1,0,0,0,0,6,6,2,9,23,1
20190102,Sam Menegola,Geelong,0,9.5,13.85,101,81,64,12,7,19,89.5,280,5,7,6,1,2,6,0,0,1,0,1,1,2,0,3,11,0,1
20190102,Tim Kelly,Geelong,10,16.9,11.27,106,108,81,17,14,31,67.7,597,6,12,8,2,9,5,1,0,1,0,0,2,4,2,4,28,0,1
20190102,Tom Atkins,Geelong,0,5.1,5.72,57,44,81,5,4,9,77.8,125,3,4,3,2,0,2,0,0,0,0,0,2,4,1,5,13,0,1
20190102,Tom Hawkins,Geelong,0,7.6,13.51,89,76,95,7,5,12,58.3,178,1,5,4,0,1,6,0,0,5,2,2,0,7,0,4,11,0,1
20190102,Tom Stewart,Geelong,2,3.0,8.97,95,102,87,20,6,26,69.2,448,1,6,4,8,0,7,1,0,0,0,0,0,0,0,2,11,0,1
20190107,Alex Sexton,Gold Coast,3,20.7,9.39,93,78,88,11,7,18,61.1,282,3,12,12,1,2,2,0,0,5,4,0,0,6,0,1,14,0,1
20190107,Anthony Miles,Gold Coast,0,13.1,10.46,95,96,74,14,10,24,75.0,409,5,9,6,3,4,4,1,0,2,1,1,0,5,1,3,18,0,1
20190107,Ben Ainsworth,Gold Coast,0,1.7,7.26,23,25,52,3,3,6,66.7,119,1,3,3,1,1,2,0,0,2,1,1,0,3,0,0,6,0,1
20190107,Brayden Fiorini,Gold Coast,7,14.8,6.4,118,114,80,16,14,30,70.0,416,5,13,7,4,6,4,0,0,0,0,0,2,7,1,6,18,0,1
20190107,Charlie Ballard,Gold Coast,0,5.7,6.24,105,89,93,15,9,24,70.8,392,1,8,4,12,0,4,4,2,2,0,1,0,3,2,4,8,0,1
20190107,Chris Burgess,Gold Coast,0,3.9,5.72,28,25,85,3,1,4,50.0,87,1,2,1,0,0,1,0,0,1,1,0,1,2,0,1,10,0,1
20190107,Darcy Macpherson,Gold Coast,0,5.8,5.22,80,96,88,14,6,20,60.0,281,5,6,6,3,2,4,0,0,0,0,0,2,3,3,9,25,0,1
20190107,David Swallow,Gold Coast,0,10.8,10.64,86,73,68,7,4,11,54.5,175,1,6,3,0,0,3,0,1,3,3,0,0,3,0,4,10,0,1
20190107,George Horlin-Smith,Gold Coast,0,5.9,11.07,65,56,78,9,8,17,70.6,269,2,5,3,7,0,3,2,1,0,0,0,0,2,0,2,4,0,1
20190107,Jack Bowes,Gold Coast,0,11.5,8.42,98,87,81,7,15,22,77.3,235,3,12,6,3,6,5,1,0,0,0,0,1,3,1,5,16,0,1
20190107,Jack Hombsch,Gold Coast,0,12.9,6.15,72,42,81,7,3,10,90.0,196,0,6,3,8,0,4,3,0,0,0,0,0,2,1,1,8,0,1
